test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,12.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6375257226847291,0.3624742773152709,1
59,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.983906354275647,0.01609364572435304,2
59,2,17.0,7.0,1.0,1.0,0.0,24.0,1.0,417.0,26.0,2.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9987202082231502,0.0012797917768497585,3
59,3,17.0,7.0,1.0,1.0,0.0,24.0,1.0,417.0,26.0,35.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.99946003905924,0.0005399609407600074,4
59,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,35.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9449007734662074,0.055099226533792574,2
59,5,17.0,7.0,1.0,1.0,81.0,2.0,1.0,417.0,26.0,35.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9750205961665418,0.02497940383345818,3
59,6,17.0,7.0,1.0,1.0,81.0,2.0,1.0,417.0,26.0,35.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,0.0,0.9793252786645614,0.02067472133543857,4
59,7,17.0,7.0,1.0,0.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9900974347138328,0.009902565286167193,3
59,8,17.0,7.0,1.0,0.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,2.0,0.0,0.0,0.5,1.0,2.0,0.9908454736312018,0.009154526368798264,4
59,9,17.0,7.0,1.0,0.0,0.0,2.0,1.0,417.0,26.0,2.0,0.0,3.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,2.0,0.0,0.0,0.5,1.0,2.0,0.9933449725955138,0.0066550274044862015,4
59,10,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,35.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9950863316279435,0.004913668372056567,3
59,11,17.0,0.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,35.0,0.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9979770224121093,0.0020229775878906923,4
59,12,17.0,7.0,1.0,1.0,0.0,24.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6530293838661536,0.3469706161338464,1
59,13,17.0,7.0,1.0,1.0,81.0,24.0,1.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9174263565828773,0.08257364341712266,2
59,14,17.0,7.0,1.0,1.0,1.0,2.0,1.0,417.0,26.0,2.0,1.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.6402690159582882,0.3597309840417117,2
59,15,17.0,7.0,1.0,1.0,81.0,24.0,1.0,417.0,26.0,2.0,0.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,26.0,0.0,0.0,0.5,1.0,2.0,0.9922500675902948,0.0077499324097052725,4
59,16,17.0,7.0,1.0,1.0,81.0,24.0,1.0,417.0,2.0,2.0,0.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,26.0,0.0,0.0,0.5,1.0,2.0,0.9952117163895983,0.0047882836104017066,5
59,17,17.0,7.0,1.0,1.0,0.0,24.0,2.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9006820336708912,0.09931796632910887,2
59,18,17.0,7.0,1.0,1.0,0.0,24.0,2.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,110.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9293851463846936,0.0706148536153064,3
59,19,17.0,7.0,1.0,1.0,0.0,24.0,2.0,417.0,26.0,2.0,32.0,150.0,0.0,3.0,19.0,110.0,0.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.9435012644935246,0.05649873550647539,4
106,0,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.7367989104318906,0.26320108956810945,1
106,1,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.596759529421474,0.4032404705785259,1
106,2,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,7.0,0.9837655555042651,0.01623444449573483,3
106,3,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,8.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,7.0,0.9940143183071093,0.005985681692890724,4
106,4,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,35.0,11.0,7.0,2.0,1.0,0.0,8.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,7.0,0.9944090716271666,0.005590928372833327,5
106,5,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,4.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.5263797624093677,0.4736202375906323,1
106,6,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.9190970278271613,0.08090297217283876,2
106,7,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.9589647588706709,0.041035241129329124,3
106,8,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9247587953755162,0.07524120462448383,2
106,9,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,5.0,11.0,0.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9873397809910738,0.012660219008926249,3
106,10,16.0,0.0,3.0,3.0,4.0,24.0,24.0,204.0,2.0,5.0,11.0,0.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9916286294671726,0.008371370532827459,4
106,11,16.0,0.0,3.0,3.0,4.0,24.0,24.0,204.0,2.0,5.0,11.0,0.0,2.0,1.0,0.0,35.0,2.0,388.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9923832450269812,0.007616754973018825,5
106,12,16.0,0.0,3.0,3.0,4.0,5.0,1.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,388.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.5404373287000916,0.4595626712999083,2
106,13,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9862392100944294,0.013760789905570588,3
106,14,16.0,0.0,3.0,3.0,4.0,24.0,5.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9962554031162629,0.003744596883737115,4
106,15,16.0,0.0,3.0,3.0,4.0,24.0,0.0,204.0,2.0,35.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,1.0,0.9969834225568786,0.0030165774431214713,5
106,16,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,7.0,0.6564788801106334,0.3435211198893667,1
106,17,16.0,0.0,3.0,43.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.895571666820904,0.10442833317909596,2
106,18,16.0,0.0,3.0,43.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,8.52941176470588,26.0,1.0,0.0,0.857142857142857,2.0,7.0,0.9199154006823536,0.08008459931764639,3
106,19,16.0,0.0,3.0,43.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,8.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.7812000255385113,0.21879997446148866,2
