Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 0.96,0.1758,1.0,1.07366
RatioCommentToCode > 2.42,0.19724,0.99517,1.06847
MaxInheritanceTree <= 0.97,0.15865,0.99399,1.06721
0.4 < CountClassCoupled <= 2.1,0.23011,0.99379,1.06699
Added_lines <= -0.5,0.14293,0.99333,1.0665
CountOutput_Mean <= 1.3,0.20867,0.99315,1.0663
CountClassCoupled <= 0.4,0.19867,0.99281,1.06593
0.96 < MAJOR_COMMIT <= 1.77,0.22439,0.99151,1.06454
1.3 < CountOutput_Mean <= 2.42,0.18723,0.98982,1.06273
CountDeclMethodPublic <= 1.2,0.19485,0.98533,1.05791
