Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 1.01,0.24554,0.99636,1.06787
Added_lines <= -6,0.10848,0.99588,1.06736
CountOutput_Mean <= 1.62,0.1942,0.9954,1.06684
RatioCommentToCode > 1.4,0.20134,0.99113,1.06226
1.01 < MAJOR_COMMIT <= 1.71,0.15045,0.9911,1.06223
CountClassCoupled <= 0.78,0.19464,0.99083,1.06194
CountClassDerived > 1.63,0.18527,0.98795,1.05886
1.08 < MaxInheritanceTree <= 1.87,0.16518,0.98649,1.05729
MaxInheritanceTree <= 1.08,0.23125,0.98456,1.05522
0.78 < CountClassCoupled <= 2.64,0.20134,0.98226,1.05276
