test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,0.0,28.0,1.0,5.0,3.0,11.0,2.0,6.0,21.0,57.0,129.0,0.77,12.0,36.0,1.0,2.0,58.0,7.0,4.75,0.0,0.0,3.0,28.0,1.0,0.0,3.0,4.0,0.5248010337984148,0.47519896620158514
39,1,1.0,32.0,1.0,5.0,0.0,2.0,2.0,12.0,30.0,55.0,124.0,0.32,13.0,74.0,1.0,2.0,62.0,2.0,6.30322580645161,0.0,0.0,0.0,21.0,1.0,1.0,3.0,4.0,0.5370111504858026,0.46298884951419744
39,2,5.0,25.0,1.0,3.0,0.0,2.0,4.0,4.0,14.0,38.0,33.0,0.16,0.0,49.0,2.0,6.0,72.0,1.0,3.07608695652174,0.0,1.0,0.0,23.0,1.1,0.0,3.0,1.0,0.5439675617942253,0.45603243820577466
39,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,37.0,93.0,0.33,0.0,96.0,2.0,2.0,15.0,3.0,11.5520833333333,0.0,0.0,0.0,10.0,1.0,0.0,3.0,2.0,0.5140694984142482,0.48593050158575185
39,4,0.0,4.0,1.0,1.0,0.0,9.0,2.0,5.0,20.0,21.0,77.0,1.46,0.0,94.0,1.0,1.0,50.0,1.0,4.11881188118812,0.0,0.0,0.0,12.0,0.9,0.0,2.0,2.0,0.5845750706417727,0.41542492935822734
41,0,1.0,0.0,1.0,5.0,1.0,14.0,1.0,2.0,7.0,6.0,73.0,6.83,0.0,97.0,2.0,3.0,0.0,6.0,6.7037037037037,0.0,24.0,3.0,6.0,0.9,0.0,3.0,4.0,0.6312346002852554,0.36876539971474465
41,1,0.0,0.0,1.0,6.0,0.0,1.0,2.0,1.0,0.0,17.0,68.0,0.25,0.0,95.0,1.0,0.0,5.0,3.0,9.2,1.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,0.7414272463216083,0.2585727536783918
41,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,37.0,93.0,0.33,0.0,12.0,2.0,2.0,15.0,3.0,11.5520833333333,0.0,0.0,0.0,10.0,0.9,0.0,3.0,2.0,0.5141397845306961,0.48586021546930386
41,3,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,19.0,57.0,0.15,0.0,95.0,5.0,0.0,4.0,2.0,1.17241379310345,0.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,0.8522843920398572,0.14771560796014283
46,0,5.0,2.0,1.0,1.0,0.0,15.0,3.0,5.0,10.0,5.0,35.0,0.42,0.0,66.0,1.0,3.0,0.0,4.0,4.80769230769231,0.0,1.0,0.0,22.0,0.8,0.0,5.0,2.0,0.5929886801943194,0.40701131980568067
46,1,4.0,1.0,1.0,1.0,30.0,12.0,1.0,6.0,3.0,18.0,41.0,4.99,0.0,52.0,1.0,0.0,29.0,0.0,3.42857142857143,25.0,0.0,3.0,18.0,0.714285714285714,0.0,3.0,2.0,0.5964078307079841,0.4035921692920159
46,2,4.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,26.0,13.0,31.0,3.88,0.0,89.0,2.0,0.0,27.0,2.0,3.08333333333333,0.0,0.0,0.0,8.0,1.0,0.0,3.0,1.0,0.5671873356557942,0.4328126643442059
46,3,1.0,21.0,1.0,2.0,0.0,1.0,2.0,8.0,3.0,18.0,26.0,0.22,0.0,89.0,1.0,0.0,21.0,2.0,2.80645161290323,1.0,1.0,0.0,7.0,1.0,0.0,2.0,2.0,0.5105028714449054,0.4894971285550947
46,4,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,17.0,38.0,0.45,0.0,92.0,2.0,0.0,24.0,1.0,2.52631578947368,1.0,24.0,0.0,7.0,1.1,0.0,3.0,1.0,0.5042499296202434,0.49575007037975655
56,0,0.0,9.0,1.0,75.0,7.0,9.0,2.0,5.0,20.0,21.0,77.0,1.46,0.0,94.0,1.0,1.0,50.0,9.0,4.11881188118812,19.0,0.0,0.0,12.0,0.9,0.0,4.0,2.0,0.5400118900325652,0.4599881099674347
56,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,65.0,0.06,0.0,93.0,1.0,1.0,44.0,2.0,3.58333333333333,0.0,0.0,0.0,14.0,1.0,0.0,3.0,1.0,0.5660315753219192,0.4339684246780808
56,2,13.0,8.0,1.0,1.0,0.0,1.0,9.0,4.0,8.0,31.0,63.0,0.16,14.0,23.0,1.0,50.0,38.0,4.0,2.85333333333333,31.0,23.0,0.0,18.0,0.722222222222222,0.0,2.0,4.0,0.5263078109763739,0.47369218902362603
56,3,6.0,3.0,1.0,59.0,0.0,2.0,2.0,7.0,5.0,23.0,101.0,2.73,0.0,92.0,2.0,2.0,45.0,2.0,3.97058823529412,0.0,1.0,0.0,2.0,0.8,0.0,3.0,1.0,0.5056354686697585,0.4943645313302415
56,4,11.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,14.0,38.0,73.0,9.19,0.0,95.0,1.0,1.0,72.0,5.0,3.07608695652174,0.0,1.0,0.0,23.0,1.1,0.0,4.0,1.0,0.5021514022667866,0.4978485977332135
65,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,12.0,5.27,0.0,86.0,2.0,0.0,24.0,1.0,5.68421052631579,4.0,1.0,0.0,8.0,1.1,0.0,3.0,1.0,0.6624579233645889,0.33754207663541114
65,1,0.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,6.0,12.0,18.0,0.26,1.0,84.0,1.0,4.0,25.0,2.0,4.16666666666667,0.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.6773099384788278,0.3226900615211722
65,2,0.0,0.0,1.0,1.0,0.0,10.0,1.0,1.0,4.0,2.0,21.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,3.24,34.0,1.0,0.0,4.0,0.5,0.0,2.0,1.0,0.5738479873981519,0.42615201260184815
65,3,3.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,7.0,0.14,0.0,81.0,2.0,1.0,26.0,3.0,3.78571428571429,0.0,1.0,0.0,7.0,1.0,0.0,3.0,1.0,0.5315241684946823,0.4684758315053177
65,4,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,17.0,12.98,0.0,80.0,2.0,0.0,21.0,2.0,3.64705882352941,1.0,1.0,0.0,7.0,0.9,0.0,3.0,1.0,0.6740167389717653,0.32598326102823477
92,0,1.0,25.0,1.0,5.0,0.0,2.0,2.0,5.0,30.0,55.0,82.0,0.32,0.0,18.0,1.0,2.0,62.0,2.0,6.30322580645161,0.0,0.0,0.0,21.0,1.0,1.0,3.0,2.0,0.5069371472383573,0.4930628527616428
92,1,2.0,37.0,1.0,47.0,3.0,4.0,2.0,6.0,21.0,56.0,129.0,0.77,0.0,97.0,5.0,23.0,58.0,8.0,4.75,29.0,0.0,0.0,3.0,1.1,1.0,3.0,1.0,0.5062679976931876,0.4937320023068123
92,2,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,14.0,20.0,73.0,0.16,0.0,95.0,1.0,1.0,72.0,2.0,3.07608695652174,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.519137210938458,0.48086278906154206
92,3,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,37.0,36.0,0.33,0.0,96.0,2.0,2.0,15.0,3.0,11.5520833333333,0.0,0.0,0.0,10.0,1.0,0.0,3.0,2.0,0.5363805794813983,0.4636194205186017
92,4,0.0,4.0,1.0,1.0,0.0,16.0,2.0,10.0,20.0,21.0,77.0,1.46,0.0,94.0,1.0,1.0,50.0,1.0,4.11881188118812,0.0,0.0,0.0,12.0,1.0,0.0,4.0,2.0,0.6611998861830127,0.33880011381698727
104,0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,2.0,69.0,0.84,0.0,89.0,3.0,0.0,25.0,1.0,3.24,0.0,1.0,0.0,4.0,1.1,0.0,2.0,1.0,0.9622693692947919,0.0377306307052081
104,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,3.0,17.0,4.73,0.0,80.0,2.0,0.0,21.0,2.0,3.64705882352941,1.0,1.0,0.0,7.0,0.9,0.0,3.0,1.0,0.6740167389717653,0.32598326102823477
104,2,0.0,0.0,1.0,89.0,0.0,0.0,2.0,1.0,7.0,6.0,12.0,0.16,0.0,13.0,2.0,0.0,24.0,1.0,5.68421052631579,4.0,1.0,0.0,8.0,1.1,0.0,3.0,1.0,0.5468590583082829,0.45314094169171715
147,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,6.0,45.0,18.0,0.26,1.0,84.0,1.0,4.0,25.0,2.0,4.16666666666667,0.0,0.0,0.0,10.0,0.9,0.0,3.0,1.0,0.5373365127715415,0.4626634872284585
147,1,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,6.0,12.0,25.0,0.12,0.0,92.0,1.0,1.0,25.0,2.0,2.64705882352941,0.0,0.0,0.0,9.0,0.9,0.0,5.0,0.0,0.565430354946291,0.434569645053709
147,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,6.0,49.0,12.57,0.0,86.0,2.0,0.0,24.0,1.0,5.68421052631579,4.0,1.0,0.0,8.0,1.1,0.0,3.0,1.0,0.6099034467500868,0.39009655324991316
147,3,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,15.0,26.0,0.22,0.0,84.0,1.0,1.0,20.0,2.0,4.125,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.6929413915138432,0.3070586084861568
148,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,19.0,4.5,0.0,86.0,1.0,2.0,12.0,2.0,3.04761904761905,0.0,0.0,0.0,5.0,0.8,0.0,3.0,1.0,0.6994654720671379,0.30053452793286206
148,1,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,20.0,0.2,0.0,87.0,1.0,0.0,11.0,2.0,0.80952380952381,0.0,0.0,0.0,6.0,1.0,0.0,2.0,2.0,0.658752229849087,0.341247770150913
