test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
39,0,6.0,1.0,1.0,12.0,3.0,13.0,2.0,6.0,1.0,59.0,133.0,9.23,2.0,97.0,1.0,40.0,59.0,9.0,4.74534161490683,32.0,0.0,0.0,3.0,0.8,0.0,3.0,1.0,0.5892915999547097,0.4107084000452903
39,1,6.0,12.0,1.0,10.0,3.0,0.0,2.0,6.0,21.0,59.0,7.0,0.77,0.0,97.0,2.0,36.0,36.0,9.0,4.74534161490683,31.0,0.0,0.0,0.0,0.9,0.0,3.0,1.0,0.5172966387612815,0.4827033612387185
39,2,6.0,1.0,1.0,12.0,3.0,13.0,2.0,14.0,1.0,59.0,133.0,9.23,2.0,97.0,1.0,40.0,59.0,9.0,4.74534161490683,32.0,0.0,0.0,3.0,0.8,0.0,3.0,1.0,0.5899406329346377,0.41005936706536233
39,3,6.0,12.0,1.0,10.0,3.0,0.0,2.0,6.0,21.0,59.0,7.0,11.33,0.0,97.0,2.0,36.0,36.0,9.0,4.74534161490683,31.0,0.0,0.0,0.0,0.9,0.0,3.0,1.0,0.6291761638105628,0.3708238361894371
39,4,0.0,33.0,1.0,5.0,3.0,4.0,2.0,6.0,4.0,59.0,8.0,0.77,0.0,16.0,1.0,2.0,69.0,6.0,38.0,0.0,0.0,0.0,6.0,0.8,1.0,3.0,1.0,0.5141047927304445,0.48589520726955543
39,5,6.0,12.0,1.0,10.0,3.0,0.0,2.0,6.0,21.0,59.0,7.0,11.33,0.0,97.0,2.0,36.0,36.0,9.0,4.74534161490683,31.0,0.0,0.0,0.0,0.9,1.0,3.0,1.0,0.6291761638105628,0.3708238361894371
39,6,6.0,39.0,0.0,5.0,3.0,4.0,6.0,6.0,19.0,59.0,133.0,0.77,0.0,97.0,5.0,33.0,59.0,1.0,49.9,0.0,0.0,2.0,34.0,1.0,0.0,3.0,1.0,0.5039282046410923,0.49607179535890766
39,7,0.0,5.0,0.0,48.0,3.0,16.0,10.0,6.0,21.0,59.0,133.0,0.77,0.0,97.0,0.0,2.0,67.0,3.0,4.74534161490683,17.0,13.0,1.0,39.0,1.1,0.0,3.0,0.0,0.5419326727821245,0.4580673272178754
39,8,6.0,44.0,1.0,68.0,13.0,1.0,3.0,2.0,21.0,0.0,58.0,11.54,0.0,44.0,1.0,2.0,59.0,9.0,46.0,0.0,0.0,1.0,11.0,1.0,1.0,3.0,2.0,0.5221581306932541,0.4778418693067458
39,9,6.0,14.0,1.0,5.0,3.0,0.0,0.0,1.0,3.0,1.0,19.0,0.77,6.0,97.0,1.0,37.0,59.0,9.0,38.4,30.0,0.0,2.0,11.0,0.8,0.0,3.0,1.0,0.6901764669744119,0.3098235330255881
39,10,0.0,5.0,0.0,48.0,3.0,16.0,10.0,17.0,21.0,59.0,133.0,0.77,0.0,97.0,0.0,2.0,67.0,3.0,4.74534161490683,17.0,13.0,1.0,39.0,1.1,0.0,3.0,0.0,0.5654227758939945,0.4345772241060056
39,11,7.0,22.0,1.0,18.0,19.0,1.0,2.0,6.0,21.0,65.0,133.0,0.77,0.0,60.0,1.0,27.0,59.0,9.0,48.3,17.0,27.0,0.0,11.0,1.0,0.0,3.0,1.0,0.5002890217843047,0.4997109782156953
39,12,18.0,1.0,2.0,77.0,3.0,4.0,2.0,14.0,21.0,38.0,133.0,10.28,0.0,97.0,3.0,38.0,59.0,9.0,4.74534161490683,38.0,0.0,0.0,2.0,0.9,1.0,3.0,1.0,0.5189762707001875,0.4810237292998126
39,13,6.0,28.0,4.0,71.0,3.0,4.0,3.0,6.0,3.0,10.0,30.0,0.77,0.0,87.0,2.0,37.0,20.0,9.0,4.74534161490683,28.0,0.0,3.0,11.0,1.1,0.0,3.0,1.0,0.5204501714972498,0.47954982850275024
39,14,0.0,5.0,0.0,48.0,3.0,16.0,10.0,17.0,21.0,59.0,133.0,12.75,0.0,97.0,0.0,2.0,67.0,3.0,4.74534161490683,17.0,13.0,1.0,39.0,1.1,0.0,3.0,0.0,0.5487025948604881,0.4512974051395119
39,15,6.0,1.0,1.0,51.0,3.0,3.0,3.0,4.0,38.0,59.0,133.0,12.86,11.0,97.0,6.0,2.0,33.0,2.0,51.3,0.0,1.0,0.0,0.0,1.1,0.0,3.0,1.0,0.5000933520879376,0.4999066479120624
39,16,18.0,1.0,2.0,77.0,3.0,4.0,2.0,14.0,21.0,38.0,133.0,10.28,0.0,97.0,3.0,38.0,59.0,9.0,41.0,38.0,0.0,0.0,2.0,0.9,1.0,3.0,1.0,0.5189762707001875,0.4810237292998126
39,17,0.0,5.0,0.0,48.0,3.0,16.0,10.0,17.0,21.0,59.0,46.0,12.75,0.0,97.0,0.0,2.0,67.0,3.0,4.74534161490683,17.0,13.0,1.0,39.0,1.1,0.0,3.0,0.0,0.5487025948604881,0.4512974051395119
