CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
3.0,2.0,0.0,2.0,5.0,0.17,0.0,90.0,2.0,1.0,15.0,2.0,6.71,0.0,7.32,1.0,1.0,1.33,0.0,766.0,0.8,0.0,1.0,2.0,0
2.0,1.0,0.0,1.0,0.0,1.0,0.0,60.0,2.0,0.0,6.0,1.0,2.0,0.0,1.4,0.0,1.0,1.12,0.0,84.0,1.0,0.0,1.0,0.0,0
1.0,2.0,0.0,0.0,0.0,0.17,0.0,91.0,2.0,2.0,2.0,1.0,3.13,0.0,2.2,1.0,0.0,1.56,0.0,199.0,1.0,0.0,1.0,0.0,0
3.0,1.0,8.0,0.0,0.0,0.15,0.0,95.0,2.0,0.0,2.0,2.0,2.29,0.0,3.04,1.0,0.0,0.56,0.0,280.0,1.0,0.0,1.0,0.0,0
5.0,1.0,0.0,0.0,0.0,0.18,0.0,73.0,2.0,0.0,0.0,1.0,2.53,1.0,2.26,1.0,1.0,0.24,0.0,156.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.31,0.0,58.0,2.0,0.0,9.0,2.0,1.5,0.0,4.75,2.0,1.0,1.83,0.0,108.0,1.0,0.0,1.0,0.0,0
0.0,1.0,1.0,1.0,0.0,1.31,0.0,0.0,1.0,0.0,3.0,1.0,6.0,6.0,4.0,4.0,1.0,0.0,0.0,41.0,1.0,0.0,1.0,0.0,0
0.0,1.0,2.0,1.0,0.0,0.19,0.0,50.0,1.0,0.0,10.0,2.0,4.71,1.0,10.57,1.0,1.0,0.54,0.0,177.0,0.5,0.0,1.0,1.0,0
0.0,1.0,2.0,1.0,0.0,0.12,3.0,55.0,1.0,0.0,12.0,2.0,4.67,1.0,7.56,1.0,1.0,0.5,0.0,325.0,0.5,0.0,2.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.2,0.0,25.0,2.0,1.0,12.0,2.0,1.11,0.0,5.33,1.0,1.0,0.21,0.0,149.0,0.5,0.0,1.0,1.0,0
0.0,1.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0,0.0,25.5,1.0,0.5,0.0,1.0,1.6,0.0,0.0,1.0,0.0,2.0,0.0,0
8.0,2.0,13.0,4.0,0.0,0.65,0.0,69.0,1.0,0.0,14.0,2.0,5.0,2.0,5.07,2.0,1.0,0.61,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,2.0,0.0,4.0,3.0,1.06,0.0,61.0,2.0,6.0,2.0,1.0,3.0,1.0,2.83,0.0,1.0,1.5,0.0,13.0,0.5,0.0,2.0,1.0,0
0.0,1.0,0.0,0.0,0.0,1.41,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0,0.75,0.0,0.0,1.0,0.0,2.0,1.0,0
0.0,1.0,4.0,10.0,0.0,1.1,1.0,50.0,1.0,0.0,5.0,1.0,4.0,3.0,5.25,3.0,2.0,1.83,1.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,4.0,0.0,0.43,0.0,66.0,2.0,0.0,5.0,2.0,1.78,0.0,5.89,1.0,1.0,1.64,0.0,0.0,1.0,0.0,2.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.65,0.0,60.0,1.0,0.0,2.0,2.0,1.8,0.0,2.8,1.0,1.0,0.57,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,1.0,0.0,2.0,0.0,2.45,0.0,100.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0
0.0,1.0,0.0,6.0,0.0,2.3,0.0,57.0,1.0,2.0,0.0,1.0,2.43,0.0,2.14,1.0,1.0,0.33,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.0,3.0,0.27,0.0,0.0,2.0,3.0,2.0,2.0,10.33,5.0,4.67,2.0,2.0,1.75,1.0,1.0,0.67,0.0,1.0,0.0,0
0.0,1.0,0.0,6.0,0.0,0.8,0.0,92.0,4.0,0.0,6.0,4.0,32.9,2.0,5.45,1.0,1.0,0.95,0.0,168.0,0.33,0.0,2.0,3.0,0
0.0,2.0,4.0,5.0,1.0,0.51,0.0,82.0,1.0,0.0,4.0,3.0,17.1,1.0,4.62,1.0,1.0,1.09,0.0,14.0,0.4,0.0,3.0,4.0,1
0.0,1.0,5.0,0.0,0.0,0.29,0.0,76.0,3.0,0.0,5.0,1.0,2.08,1.0,3.15,1.0,1.0,0.67,0.0,7.0,0.67,0.0,2.0,1.0,1
0.0,1.0,0.0,4.0,0.0,2.17,0.0,37.0,1.0,0.0,0.0,1.0,4.0,2.0,1.75,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
2.0,1.0,0.0,1.0,0.0,2.18,0.0,100.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0
0.0,1.0,0.0,3.0,0.0,1.31,0.0,0.0,2.0,0.0,1.0,1.0,0.12,0.0,1.12,1.0,1.0,0.0,0.0,14.0,0.67,0.0,4.0,0.0,0
