test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
42.0,0.0,0.0,1.0,1.0,7.0,0.0,1.41,0.0,68.0,1.0,0.0,4.0,2.0,6.2,1.0,3.1,1.0,1.0,0.4,0.0,255.0,0.7,0.0,1.0,1.0,0.8565751162445345,0.1434248837554655
65.0,0.0,7.0,1.0,4.0,0.0,0.0,0.11,0.0,84.0,3.0,0.0,25.0,2.0,2.5,0.0,4.6,1.0,1.0,0.5,0.0,68.0,1.0,0.0,2.0,1.0,0.6437233579864998,0.3562766420135002
95.0,0.0,0.0,2.0,3.0,1.0,0.0,0.16,1.0,79.0,1.0,0.0,19.0,1.0,5.5,1.0,8.3,1.0,1.0,1.1,0.0,0.0,1.0,0.0,1.0,1.0,0.8470082306465452,0.1529917693534546
177.0,0.0,0.0,1.0,1.0,8.0,2.0,0.97,0.0,90.0,1.0,0.0,5.0,2.0,17.2,2.0,3.7,1.0,1.0,0.6,0.0,10.0,0.7,0.0,3.0,5.0,0.5364417375851943,0.4635582624148056
247.0,0.0,5.0,1.0,1.0,0.0,1.0,0.23,0.0,80.0,2.0,0.0,7.0,2.0,4.5,0.0,5.1,1.0,1.0,1.0,0.0,330.0,0.5,0.0,1.0,0.0,0.8432199738644933,0.1567800261355067
500.0,0.0,0.0,1.0,1.0,2.0,0.0,0.19,1.0,67.0,1.0,0.0,8.0,1.0,3.3,1.0,8.5,1.0,1.0,1.6,0.0,389.0,0.7,0.0,1.0,0.0,0.7971208742060759,0.202879125793924
701.0,0.0,1.0,1.0,24.0,11.0,0.0,1.25,0.0,93.0,1.0,0.0,6.0,2.0,4.7,0.0,4.2,1.0,1.0,0.8,0.0,1.0,1.0,0.0,1.0,1.0,0.770576313184288,0.2294236868157121
43.0,0.0,0.0,1.0,2.0,1.0,0.0,0.23,0.0,71.0,1.0,0.0,19.0,1.0,4.4,0.0,5.9,0.0,1.0,0.5,0.0,65.0,0.6,0.0,1.0,2.0,0.5846665519306864,0.4153334480693135
110.0,0.0,0.0,1.0,2.0,1.0,0.0,0.2,1.0,70.0,1.0,0.0,17.0,1.0,4.4,1.0,8.6,1.0,1.0,0.9,0.0,158.0,0.8,0.0,1.0,1.0,0.7283365964347663,0.2716634035652337
218.0,0.0,2.0,1.0,0.0,1.0,0.0,0.27,0.0,100.0,1.0,0.0,22.0,2.0,1.5,0.0,4.0,0.0,1.0,0.2,0.0,39.0,0.8,0.0,1.0,3.0,0.743188820409586,0.2568111795904138
