"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'1.795 < RatioCommentToCode <= 2.695'","b'target = 0'",0.20808,443,0.20808,443,1,0.00968,1.04877,5.0125e-11,0.9535,2030
"b'000001'","b'CountClassBase <= 0.946'","b'target = 0'",0.1287,274,0.1287,274,1,0.00598,1.04877,8.4229e-07,0.9535,2030
"b'000002'","b'-0.235 < CountDeclMethodProtected <= 0.085 & 0.98 < AvgEssential <= 1.109'","b'target = 0'",0.41146,876,0.41099,875,0.99886,0.01866,1.04757,8.4188e-20,0.9535,2030
"b'000003'","b'-3.45 < Del_lines <= 1.6'","b'target = 0'",0.40582,864,0.40535,863,0.99884,0.0184,1.04755,6.07151e-22,0.9535,2030
"b'000004'","b'CountClassCoupled <= 0.76'","b'target = 0'",0.19493,415,0.19446,414,0.99759,0.00859,1.04624,7.1033e-09,0.9535,2030
"b'000005'","b'CountInput_Mean <= 0.67'","b'target = 0'",0.21231,452,0.21137,450,0.99558,0.00893,1.04413,1.23614e-08,0.9535,2030
"b'000006'","b'MAJOR_LINE <= 0.11'","b'target = 0'",0.22452,478,0.22311,475,0.99372,0.00903,1.04219,2.9631e-08,0.9535,2030
"b'000007'","b'0.83 < MAJOR_LINE <= 1.35'","b'target = 0'",0.20714,441,0.20573,438,0.9932,0.00822,1.04163,2.10328e-07,0.9535,2030
"b'000008'","b'CountLineComment <= 27.6'","b'target = 0'",0.20009,426,0.19868,423,0.99296,0.0079,1.04138,4.56631e-07,0.9535,2030
"b'000009'","b'PercentLackOfCohesion <= 13.4'","b'target = 0'",0.19962,425,0.19822,422,0.99294,0.00787,1.04137,4.80658e-07,0.9535,2030
