"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.5 < CountClassCoupled <= 1.9'","b'target = 0'",0.20368,432,0.20368,432,1,0.00835,1.04277,1.5581e-09,0.95898,2034
"b'000001'","b'RatioCommentToCode > 3.27'","b'target = 0'",0.19755,419,0.19755,419,1,0.0081,1.04277,3.08961e-09,0.95898,2034
"b'000002'","b'CountClassCoupled <= 0.5'","b'target = 0'",0.19095,405,0.19095,405,1,0.00783,1.04277,6.41928e-09,0.95898,2034
"b'000003'","b'-6.2 < Del_lines <= 0.9'","b'target = 0'",0.42669,905,0.42574,903,0.99779,0.01656,1.04047,6.02223e-19,0.95898,2034
"b'000004'","b'1.9 < CountClassCoupled <= 3.54'","b'target = 0'",0.20745,440,0.20698,439,0.99773,0.00804,1.0404,2.54921e-08,0.95898,2034
"b'000005'","b'1.28 < RatioCommentToCode <= 1.92'","b'target = 0'",0.18576,394,0.18529,393,0.99746,0.00715,1.04013,2.48526e-07,0.95898,2034
"b'000006'","b'0.4945 < OWN_COMMIT <= 0.5235'","b'target = 0'",0.3206,680,0.31872,676,0.99412,0.01126,1.03664,1.61087e-10,0.95898,2034
"b'000007'","b'0.54 < CountInput_Mean <= 1.34'","b'target = 0'",0.22442,476,0.22301,473,0.9937,0.00779,1.0362,4.96486e-07,0.95898,2034
"b'000008'","b'0.9 < Del_lines <= 7'","b'target = 0'",0.26874,570,0.26686,566,0.99298,0.00914,1.03546,4.36163e-08,0.95898,2034
"b'000009'","b'-0.08 < CountDeclMethodPrivate <= 0.002 & 0.97 < AvgEssential <= 1.053'","b'target = 0'",0.5554,1178,0.55068,1168,0.99151,0.01807,1.03392,9.2605e-09,0.95898,2034
