test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,417.0,26.0,2.0,32.0,18.0,0.0,3.0,19.0,14.0,2.0,0.0,2.19318181818182,0.0,0.0,0.0,0.5,1.0,2.0,0.59126997,0.40873
106,0,16.0,0.0,3.0,3.0,4.0,4.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,0.0,0.5218437,0.47815633
117,0,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,10.3,1.0,1.0,0.0,0.8,3.0,1.0,0.5004146,0.4995854
160,0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,12.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,0.0,0.78719497,0.21280505
165,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,4.0,6.0,6.0,0.0,1.0,1888.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.8433417,0.15665828
204,0,2.0,0.0,1.0,1.0,0.0,24.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,18.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,4.0,6.0,0.62177074,0.37822923
205,0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,53.0,1.0,5.0,13.0,35.0,0.0,3.0,0.0,20.0,3.0,0.0,6.6,1.0,1.0,0.0,1.0,2.0,0.0,0.50773865,0.49226135
212,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,2.0,8.0,25.0,0.0,3.0,0.0,4.0,2.0,0.0,1.55555555555556,1.0,1.0,0.0,0.9,5.0,1.0,0.7851472,0.21485281
624,0,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1632.0,1.0,12.0,7.0,7.0,0.0,3.0,27.0,94.0,2.0,0.0,3.60913705583756,4.0,1.0,0.0,0.875,4.0,10.0,0.5758058,0.4241942
807,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,63.0,1.0,5.0,14.0,28.0,0.0,1.0,0.0,15.0,2.0,1.0,2.72222222222222,7.0,1.0,0.0,0.666666666666667,2.0,4.0,0.56381345,0.43618658
