test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
476,0,6.0,0.0,1.0,0.0,0.0,8.0,76.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9690102768191353,0.03098972318086472,1
476,1,6.0,0.0,1.0,0.0,0.0,8.0,47.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,19.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9739086177936408,0.026091382206359273,2
476,2,6.0,1.0,1.0,0.0,0.0,8.0,47.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,19.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9755224715336381,0.024477528466361812,3
476,3,6.0,1.0,1.0,0.0,0.0,8.0,47.0,0.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,19.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9760036191317546,0.023996380868245494,4
476,4,6.0,1.0,1.0,0.0,0.0,8.0,47.0,0.0,0.0,5.0,2.15,0.0,83.0,1.0,2.0,19.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9763358718491094,0.023664128150890404,5
476,5,6.0,1.0,1.0,0.0,0.0,8.0,76.0,0.0,0.0,5.0,2.15,0.0,83.0,1.0,2.0,19.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9765961649021666,0.02340383509783333,5
476,6,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,89.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7473157801106446,0.2526842198893554,1
476,7,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,3.0,89.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7506990170183356,0.24930098298166428,2
476,8,6.0,0.0,1.0,0.0,7.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,3.0,89.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7508994545189251,0.24910054548107488,3
476,9,6.0,0.0,1.0,0.0,0.0,8.0,47.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,3.9,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9697039017012677,0.03029609829873222,2
476,10,6.0,0.0,1.0,0.0,0.0,8.0,47.0,1.0,0.0,5.0,2.15,1.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,3.9,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9697701136258657,0.03022988637413433,3
476,11,6.0,0.0,1.0,0.0,0.0,8.0,32.0,1.0,0.0,5.0,2.15,1.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,3.9,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9698406532682349,0.030159346731765155,3
476,12,6.0,0.0,1.0,0.0,0.0,8.0,32.0,1.0,0.0,5.0,2.15,1.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,4.9,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9698425940821075,0.03015740591789243,3
476,13,6.0,0.0,1.0,0.0,0.0,8.0,28.0,1.0,0.0,5.0,2.15,1.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,4.9,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.9698542687920565,0.030145731207943526,3
476,14,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,65.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7080677674427921,0.2919322325572079,1
476,15,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,1.0,9.36283185840708,65.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7080677787220396,0.2919322212779603,2
476,16,0.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,1.0,9.36283185840708,65.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7080677825528419,0.29193221744715814,3
476,17,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,0.0,2.15,0.0,83.0,1.0,89.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7477016827686351,0.25229831723136475,2
476,18,6.0,1.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,0.0,2.15,0.0,83.0,1.0,89.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7478207190612206,0.25217928093877956,3
476,19,6.0,0.0,1.0,0.0,0.0,8.0,1130.0,1.0,0.0,5.0,0.0,0.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,65.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.7080677753992715,0.2919322246007286,2
1188,0,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,0.1,1.0,97.0,4.0,0.0,179.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7580807811384588,0.24191921886154139,1
1188,1,40.0,0.0,2.0,27.0,27.0,0.0,154.0,0.0,0.0,4.0,0.1,1.0,97.0,4.0,0.0,179.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7591349222412667,0.24086507775873306,2
1188,2,40.0,0.0,2.0,27.0,27.0,0.0,154.0,0.0,0.0,4.0,0.1,1.0,97.0,4.0,0.0,179.0,2.0,4.15702479338843,0.0,4.9,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7597639657634255,0.24023603423657466,3
1188,3,40.0,0.0,2.0,27.0,27.0,1.0,154.0,0.0,0.0,4.0,0.1,1.0,97.0,4.0,0.0,179.0,2.0,4.15702479338843,0.0,4.9,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7603205332333154,0.2396794667666845,4
1188,4,40.0,0.0,2.0,27.0,27.0,1.0,154.0,0.0,0.0,4.0,0.1,1.0,97.0,4.0,1.0,179.0,2.0,4.15702479338843,0.0,4.9,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7603476051898794,0.23965239481012057,5
1188,5,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,0.1,1.0,97.0,4.0,89.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7309550144529419,0.2690449855470582,1
1188,6,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,0.1,1.0,97.0,4.0,89.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.0,0.0,0.714285714285714,0.0,5.0,5.0,0.7327380362061807,0.26726196379381933,2
1188,7,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,0.1,0.0,97.0,4.0,89.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.0,0.0,0.714285714285714,0.0,5.0,5.0,0.7341711212556092,0.26582887874439093,3
1188,8,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,0.1,0.0,97.0,4.0,89.0,21.0,2.0,4.15702479338843,1.0,6.14876033057851,1.0,1.0,0.0,0.0,0.714285714285714,0.0,5.0,5.0,0.7343863854160145,0.26561361458398564,4
1188,9,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,0.0,0.1,0.0,97.0,4.0,89.0,21.0,2.0,4.15702479338843,1.0,6.14876033057851,1.0,1.0,0.0,0.0,0.714285714285714,0.0,5.0,5.0,0.7345501280067688,0.26544987199323106,5
1188,10,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,4.0,0.2,1.0,97.0,4.0,0.0,179.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7580868314312031,0.2419131685687967,2
1188,11,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,187.0,0.1,1.0,97.0,4.0,0.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7099179456722835,0.2900820543277165,1
1188,12,40.0,0.0,2.0,0.0,27.0,0.0,154.0,3.0,0.0,187.0,0.1,1.0,97.0,4.0,0.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7115199134393225,0.28848008656067725,2
1188,13,40.0,0.0,2.0,0.0,27.0,0.0,154.0,3.0,0.0,187.0,0.1,1.0,97.0,4.0,0.0,21.0,0.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7121611022560413,0.2878388977439589,3
1188,14,40.0,0.0,2.0,27.0,27.0,21.0,154.0,3.0,0.0,4.0,0.1,1.0,97.0,4.0,0.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7375289182437592,0.2624710817562407,1
1188,15,40.0,0.0,2.0,27.0,27.0,21.0,154.0,3.0,0.0,4.0,0.1,1.0,97.0,4.0,0.0,21.0,2.0,7.0,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7380196902614218,0.26198030973857833,2
1188,16,40.0,0.0,2.0,27.0,27.0,21.0,154.0,3.0,0.0,4.0,0.9,1.0,97.0,4.0,0.0,21.0,2.0,7.0,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7382148137279092,0.26178518627209085,3
1188,17,40.0,0.0,2.0,27.0,27.0,21.0,154.0,2.0,0.0,4.0,0.9,1.0,97.0,4.0,0.0,21.0,2.0,7.0,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7382402767664238,0.2617597232335761,4
1188,18,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,187.0,0.1,1.0,97.0,0.0,0.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,5.0,0.7105208513683942,0.2894791486316058,2
1188,19,40.0,0.0,2.0,27.0,27.0,0.0,154.0,3.0,0.0,187.0,0.1,1.0,97.0,0.0,0.0,21.0,2.0,4.15702479338843,0.0,6.14876033057851,1.0,1.0,0.832,0.0,0.714285714285714,0.0,5.0,0.0,0.7110414259003836,0.2889585740996164,3
765,0,7.0,0.0,1.0,0.0,99.0,0.0,56.0,3.0,0.0,29.0,0.04,0.0,25.0,1.0,0.0,34.0,2.0,4.84375,0.0,5.41875,1.0,1.0,0.681818181818182,0.0,0.0,0.0,5.0,0.0,0.8058527059030134,0.19414729409698664,1
