test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,3.0,1.0,1.0,5.0,202.0,0.0,0.57,1.0,69.0,1.0,0.0,21.0,2.0,4.4,1.0,5.8,1.0,1.0,0.8,0.0,0.7,0.0,1.0,3.0,3.0,0.6009393097579241,0.39906069024207597
1628,1,3.0,1.0,1.0,5.0,202.0,0.0,0.62,1.0,66.0,1.0,0.0,19.0,2.0,4.3,1.0,5.2,1.0,1.0,0.8,0.0,0.6,0.0,1.0,3.0,2.0,0.7465446774495388,0.25345532255046127
1628,2,12.0,1.0,2.0,5.0,232.0,0.0,0.68,0.0,100.0,2.0,5.0,16.0,2.0,5.0,1.0,4.0,0.0,1.0,0.6,0.0,0.3,0.0,2.0,3.0,4.0,0.9024428005665661,0.0975571994334339
1628,3,13.0,1.0,2.0,5.0,232.0,0.0,0.68,0.0,100.0,2.0,5.0,17.0,2.0,5.1,1.0,3.9,0.0,1.0,0.6,0.0,0.7,0.0,2.0,3.0,4.0,0.8755307231557539,0.12446927684424611
1628,4,13.0,1.0,4.0,4.0,300.0,0.0,0.48,1.0,88.0,1.0,2.0,18.0,2.0,3.0,0.0,6.3,0.0,1.0,0.7,0.0,0.5,0.0,1.0,4.0,6.0,0.8925585857437637,0.10744141425623628
1628,5,1.0,1.0,8.0,4.0,226.0,0.0,0.54,0.0,100.0,1.0,0.0,15.0,1.0,4.6,0.0,4.9,0.0,0.0,0.8,0.0,0.2,0.0,1.0,4.0,4.0,0.9602330928678942,0.03976690713210588
1628,6,8.0,1.0,3.0,4.0,230.0,0.0,0.6,0.0,70.0,2.0,2.0,13.0,2.0,3.1,0.0,3.8,0.0,1.0,0.7,0.0,0.5,0.0,2.0,5.0,3.0,0.7925100156247543,0.2074899843752457
1628,7,15.0,1.0,4.0,4.0,308.0,0.0,0.48,1.0,88.0,1.0,2.0,19.0,2.0,2.7,0.0,5.7,0.0,1.0,0.6,0.0,0.4,0.0,1.0,4.0,8.0,0.5560958231782811,0.4439041768217189
1628,8,0.0,1.0,1.0,4.0,166.0,0.0,1.78,0.0,96.0,1.0,2.0,8.0,3.0,2.2,0.0,0.9,0.0,1.0,0.3,0.0,0.5,0.0,1.0,2.0,1.0,0.8728778462744401,0.12712215372555988
1628,9,0.0,3.0,3.0,7.0,225.0,0.0,0.39,1.0,92.0,1.0,0.0,14.0,1.0,7.4,1.0,3.4,1.0,1.0,1.9,0.0,1.0,0.0,1.0,1.0,2.0,0.8780786833297232,0.12192131667027682
1628,10,1.0,1.0,8.0,4.0,226.0,0.0,0.54,0.0,100.0,1.0,0.0,16.0,1.0,4.6,0.0,4.9,0.0,0.0,0.8,0.0,0.7,0.0,1.0,2.0,5.0,0.9660644230953946,0.03393557690460536
1628,11,8.0,1.0,3.0,4.0,230.0,0.0,0.6,0.0,70.0,2.0,2.0,12.0,2.0,3.1,0.0,4.0,0.0,1.0,0.7,0.0,0.4,0.0,2.0,3.0,3.0,0.8905041625026078,0.10949583749739222
1628,12,0.0,1.0,5.0,1.0,257.0,2.0,1.27,1.0,92.0,1.0,0.0,22.0,1.0,1.6,0.0,10.1,2.0,1.0,0.8,0.0,0.7,0.0,3.0,3.0,5.0,0.936762688498264,0.06323731150173592
1628,13,0.0,1.0,0.0,1.0,175.0,7.0,0.48,0.0,83.0,1.0,0.0,9.0,1.0,3.8,1.0,3.1,1.0,1.0,0.5,0.0,0.5,0.0,1.0,2.0,2.0,0.9686066578258803,0.031393342174119654
1628,14,0.0,1.0,1.0,4.0,166.0,0.0,1.87,0.0,96.0,1.0,2.0,8.0,3.0,2.2,0.0,0.9,0.0,1.0,0.3,0.0,1.0,0.0,1.0,1.0,1.0,0.9573665897369419,0.04263341026305806
1628,15,2.0,1.0,1.0,5.0,206.0,1.0,0.49,0.0,80.0,2.0,0.0,7.0,1.0,5.0,1.0,5.5,1.0,1.0,1.1,0.0,0.4,0.0,2.0,4.0,2.0,0.9320267765080777,0.06797322349192225
1628,16,2.0,3.0,0.0,7.0,237.0,0.0,0.89,1.0,100.0,1.0,0.0,20.0,1.0,7.8,0.0,6.9,1.0,0.0,0.7,0.0,0.3,0.0,5.0,5.0,5.0,0.9199945757219896,0.08000542427801034
1628,17,1.0,1.0,1.0,6.0,126.0,0.0,0.58,0.0,79.0,2.0,2.0,3.0,2.0,4.6,1.0,4.1,0.0,1.0,1.4,0.0,0.5,0.0,3.0,2.0,4.0,0.9218736850297502,0.0781263149702498
1628,18,1.0,1.0,0.0,5.0,145.0,0.0,0.36,5.0,64.0,1.0,0.0,8.0,2.0,3.5,0.0,5.8,0.0,1.0,0.6,0.0,0.5,0.0,4.0,3.0,4.0,0.9338207802014625,0.06617921979853746
1628,19,1.0,1.0,0.0,9.0,205.0,0.0,6.03,0.0,100.0,1.0,4.0,3.0,1.0,6.3,0.0,0.9,0.0,0.0,0.0,0.0,0.5,0.0,2.0,2.0,4.0,0.9705114593124633,0.029488540687536664
1628,20,0.0,1.0,3.0,3.0,239.0,0.0,0.62,0.0,81.0,2.0,0.0,3.0,2.0,2.7,0.0,3.0,1.0,1.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.9586379549723265,0.04136204502767346
1628,21,0.0,1.0,0.0,1.0,175.0,7.0,0.48,0.0,83.0,1.0,0.0,7.0,1.0,3.8,1.0,3.1,1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.9873388541668751,0.012661145833124896
