Antecedent,Antecedent Coverage %,Confidence,Lift
AvgEssential > 2.17,0.07545,0.9645,1.18188
0.65 < CountClassCoupled <= 3.5,0.21429,0.95417,1.16922
CountClassCoupled <= 0.65,0.19063,0.95316,1.16799
CountDeclClass <= 0.79,0.08705,0.94872,1.16254
OWN_COMMIT <= 0.195,0.19911,0.93498,1.14571
CountOutput_Mean <= 1.88,0.2067,0.93305,1.14334
RatioCommentToCode > 1.66,0.19063,0.9274,1.13642
CountInput_Mean <= 1.54,0.18884,0.92199,1.12979
-4 < Added_lines <= 28.5,0.32188,0.91956,1.12681
0.95 < RatioCommentToCode <= 1.66,0.19152,0.91142,1.11684
