Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 1.05,0.21116,0.95983,1.17104
-2.5 < Added_lines <= 26 & -0.15 < AvgLineBlank <= 0.23,0.17188,0.95844,1.16934
RatioCommentToCode > 1.545,0.20089,0.95556,1.16582
OWN_COMMIT <= 0.155,0.20089,0.95333,1.16311
1.05 < CountClassCoupled <= 3.4,0.20848,0.95289,1.16257
CountOutput_Mean <= 1.78,0.20045,0.93541,1.14124
3.4 < CountClassCoupled <= 6.45,0.18259,0.92176,1.12459
1.11 < MaxInheritanceTree <= 1.93,0.15446,0.91618,1.11779
1.78 < CountOutput_Mean <= 3.14,0.20402,0.90591,1.10525
MaxNesting_Mean <= 0.09,0.21563,0.90476,1.10385
