Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclClass <= 0.77,0.07098,0.94969,1.15929
CountClassCoupled <= 0.85,0.18973,0.94588,1.15465
0.85 < CountClassCoupled <= 3.35,0.22768,0.94314,1.1513
RatioCommentToCode > 1.555,0.1933,0.94226,1.15023
OWN_COMMIT <= 0.09,0.20357,0.9386,1.14575
CountOutput_Mean <= 1.8,0.20179,0.93142,1.13699
Added_lines <= -8.5,0.11116,0.92771,1.13246
1.8 < CountOutput_Mean <= 3.18,0.19241,0.92575,1.13008
CountInput_Mean <= 1.66,0.20179,0.92478,1.12889
CountDeclMethodPublic <= 1.3,0.19821,0.91441,1.11623
