Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.095,0.20268,0.97797,1.1835
RatioCommentToCode > 1.475,0.1942,0.96322,1.16565
0.95 < CountClassCoupled <= 3.15,0.22366,0.94411,1.14252
Added_lines <= -4,0.11295,0.94071,1.13841
1.76 < CountOutput_Mean <= 3.22,0.20446,0.93668,1.13353
CountPath_Min > 1.425,0.11563,0.93436,1.13073
1.06 < MaxInheritanceTree <= 1.825,0.15402,0.92174,1.11545
1.65 < CountDeclMethodPublic <= 4.2,0.21339,0.91841,1.11142
-4 < Added_lines <= 22.5,0.31652,0.91819,1.11116
CountClassCoupled <= 0.95,0.17679,0.91667,1.10931
