Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.95,0.1875,0.96429,1.1465
OWN_COMMIT <= 0.21,0.20134,0.96009,1.14151
RatioCommentToCode > 1.62,0.19598,0.959,1.14021
0.95 < CountClassCoupled <= 3.3,0.2192,0.94908,1.12842
Added_lines <= -6.5,0.11696,0.93893,1.11635
CountOutput_Mean <= 1.88,0.19643,0.93864,1.116
1.88 < CountOutput_Mean <= 3.12,0.20223,0.92936,1.10497
MAJOR_LINE <= 0.02,0.28839,0.92415,1.09878
1.45 < CountDeclMethodPublic <= 4,0.22723,0.92141,1.09552
MINOR_LINE <= 1.01,0.2808,0.91733,1.09067
