Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.125,0.20179,0.95354,1.17423
CountClassCoupled <= 1.35,0.20313,0.95165,1.1719
1.35 < CountClassCoupled <= 3.8,0.19286,0.95139,1.17158
-2 < Added_lines <= 28.5,0.29509,0.94251,1.16065
CountPath_Min > 1.785,0.08259,0.93514,1.15157
CountOutput_Mean <= 1.92,0.19554,0.92922,1.14429
RatioCommentToCode > 1.35,0.19955,0.92841,1.14329
Added_lines <= -2,0.1183,0.92075,1.13386
CountDeclMethodPublic <= 1.4,0.20536,0.91522,1.12704
MaxInheritanceTree <= 1.12,0.21964,0.91057,1.12132
