Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.14,0.20179,0.95796,1.14445
RatioCommentToCode > 1.495,0.20045,0.95768,1.14411
CountClassCoupled <= 0.65,0.17946,0.95274,1.1382
0.65 < CountClassCoupled <= 2.7,0.21384,0.94572,1.12982
CountPath_Min > 1.43,0.10045,0.94222,1.12564
CountDeclMethodPublic <= 1.3,0.20089,0.93778,1.12033
-1.5 < Added_lines <= 27,0.28616,0.93136,1.11266
2.7 < CountClassCoupled <= 5.8,0.20625,0.93074,1.11192
1.05 < MINOR_LINE <= 1.665,0.13214,0.92905,1.10991
CountOutput_Mean <= 1.74,0.19732,0.9276,1.10817
