Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_COMMIT <= 0.07,0.21116,0.97674,1.17946
CountPath_Min > 1.585,0.06384,0.97203,1.17377
0.82 < CountClassCoupled <= 2.6,0.19777,0.9684,1.16939
RatioCommentToCode > 1.635,0.19732,0.96606,1.16657
CountClassCoupled <= 0.82,0.19286,0.96065,1.16003
-8 < Added_lines <= 22.5 & 0.6 < CountDeclClass <= 1.08,0.21563,0.95445,1.15255
CountOutput_Mean <= 1.54,0.2,0.95313,1.15094
MaxInheritanceTree <= 1.065,0.22232,0.94177,1.13723
CountClassBase <= 0.934,0.11741,0.93536,1.12949
2.6 < CountClassCoupled <= 5.7,0.21384,0.92902,1.12183
