Antecedent,Antecedent Coverage %,Confidence,Lift
Added_lines <= 6 & -0.36 < AvgLineBlank <= 0.17,0.12411,0.97842,1.21019
Added_lines <= 6 & 0.75 < CountDeclClass <= 1.085,0.16027,0.97493,1.20588
RatioCommentToCode > 1.625,0.19821,0.96396,1.19231
0.75 < CountClassCoupled <= 2.95,0.2192,0.94705,1.17139
OWN_COMMIT <= 0.2,0.2058,0.94577,1.16981
CountClassCoupled <= 0.75,0.18482,0.94203,1.16518
CountOutput_Mean <= 1.56,0.20402,0.93873,1.1611
1.56 < CountOutput_Mean <= 2.88,0.19688,0.93197,1.15274
CountDeclMethodPublic <= 1.55,0.19598,0.92027,1.13827
2.95 < CountClassCoupled <= 6.1,0.20714,0.91164,1.12759
