Antecedent,Antecedent Coverage %,Confidence,Lift
CountOutput_Mean <= 1.64,0.20179,0.97345,1.13985
RatioCommentToCode > 1.695,0.19688,0.97052,1.13642
OWN_COMMIT <= 0.09,0.20536,0.96739,1.13275
CountClassCoupled <= 0.75,0.1933,0.96536,1.13037
1.45 < CountDeclMethodPublic <= 3.85,0.21339,0.95188,1.11459
0.75 < CountClassCoupled <= 3.15,0.22634,0.94872,1.11089
-3 < Added_lines <= 19,0.30446,0.93402,1.09367
MaxInheritanceTree <= 1.115,0.22009,0.92698,1.08543
CountDeclMethodPublic <= 1.45,0.19107,0.92523,1.08339
1.64 < CountOutput_Mean <= 2.94,0.19955,0.92394,1.08187
