Antecedent,Antecedent Coverage %,Confidence,Lift
0.94 < CountClassCoupled <= 2.92,0.2125,0.96008,1.16185
CountClassCoupled <= 0.94,0.18884,0.94799,1.14722
CountDeclMethodPublic <= 1.55,0.19955,0.94631,1.14518
CountOutput_Mean <= 1.78,0.19598,0.94533,1.144
CountDeclClass <= 0.81,0.08884,0.94472,1.14326
RatioCommentToCode > 1.57,0.19688,0.93878,1.13607
2.92 < CountClassCoupled <= 5.68,0.20045,0.92205,1.11582
MaxInheritanceTree <= 1.14,0.21384,0.92067,1.11415
1.78 < CountOutput_Mean <= 3.08,0.20402,0.91904,1.11218
OWN_COMMIT <= 0.095,0.20357,0.91667,1.10931
