Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.685,0.19777,0.96388,1.18959
MaxInheritanceTree <= 1.13,0.21741,0.94045,1.16067
0.85 < CountClassCoupled <= 3.35,0.20893,0.94017,1.16032
CountClassCoupled <= 0.85,0.1942,0.93793,1.15756
CountOutput_Mean <= 1.74,0.19554,0.93607,1.15526
1.13 < MaxInheritanceTree <= 1.92,0.15134,0.9292,1.14679
CountDeclMethodPrivate <= -0.24,0.09241,0.92754,1.14473
OWN_COMMIT <= 0.17,0.20313,0.92527,1.14194
1.74 < CountOutput_Mean <= 2.96,0.20893,0.92094,1.13659
CountDeclInstanceVariable <= 0.1,0.22857,0.9043,1.11605
