Antecedent,Antecedent Coverage %,Confidence,Lift
1.02 < CountClassCoupled <= 2.88,0.15848,0.96901,1.18871
RatioCommentToCode > 1.4,0.20089,0.95778,1.17493
CountClassCoupled <= 1.02,0.23214,0.95,1.16539
CountOutput_Mean <= 1.78,0.18795,0.94062,1.15388
2.88 < CountClassCoupled <= 6.02,0.2192,0.9389,1.15177
CountDeclMethodPublic <= 1.5,0.1875,0.92857,1.1391
OWN_COMMIT <= 0.15,0.20402,0.92341,1.13277
1.78 < CountOutput_Mean <= 2.94,0.2183,0.92229,1.1314
20.5 < Added_lines <= 53.5,0.1692,0.91293,1.11991
MaxInheritanceTree <= 1.07,0.23929,0.90858,1.11458
