Antecedent,Antecedent Coverage %,Confidence,Lift
3.65 < CountDeclMethodPublic <= 6.8 & -0.2 < CountDeclMethodProtected <= 0.065,0.12188,0.98168,1.1977
OWN_COMMIT <= 0.105,0.20089,0.96222,1.17395
0.5 < CountClassCoupled <= 2.65,0.20848,0.95931,1.17041
RatioCommentToCode > 1.77,0.19643,0.95909,1.17013
CountOutput_Mean <= 1.62,0.19955,0.95526,1.16546
CountClassCoupled <= 0.5,0.17991,0.94541,1.15344
2.65 < CountClassCoupled <= 5.75,0.21295,0.93082,1.13564
1.62 < CountOutput_Mean <= 3,0.20402,0.92123,1.12394
-8 < Added_lines <= 29,0.30536,0.91374,1.11481
MaxInheritanceTree <= 1.1,0.22143,0.91331,1.11427
