Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.85,0.17723,0.9597,1.15205
0.85 < CountClassCoupled <= 3.1,0.23571,0.95833,1.15041
OWN_COMMIT <= 0.16,0.20223,0.9404,1.12888
CountDeclMethodPublic <= 1.75,0.2067,0.93952,1.12783
-2 < Added_lines <= 32,0.30268,0.93068,1.11721
MAJOR_LINE <= 0.02,0.27902,0.9264,1.11208
RatioCommentToCode > 1.6,0.1933,0.9261,1.11171
1.82 < CountOutput_Mean <= 3.08,0.20714,0.92241,1.10729
0.81 < CountDeclClass <= 1.18,0.49464,0.92148,1.10617
1.75 < CountDeclMethodPublic <= 4.4,0.21384,0.92067,1.1052
