Antecedent,Antecedent Coverage %,Confidence,Lift
1.22 < CountClassCoupled <= 3.1,0.19509,0.97712,1.18953
OWN_COMMIT <= 0.17,0.20313,0.95824,1.16656
CountClassCoupled <= 1.22,0.22054,0.94939,1.15578
1.76 < CountOutput_Mean <= 2.94,0.18616,0.94724,1.15316
RatioCommentToCode > 1.65,0.1933,0.94457,1.14991
CountOutput_Mean <= 1.76,0.20893,0.9359,1.13935
Added_lines <= -3,0.11607,0.93077,1.13311
-3 < Added_lines <= 36,0.29777,0.92054,1.12066
3.1 < CountClassCoupled <= 6.38,0.19152,0.91841,1.11807
1.02 < MaxInheritanceTree <= 1.71,0.14911,0.91317,1.11169
