test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
19,0,3.0,0.0,1.0,1.0,1.0,1.0,35.0,1.0,2.0,0.0,7.0,0.35,83.0,4.0,0.0,3.0,1.0,1.4,0.0,2.0,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.59617196567106,0.40382803432893993
19,1,1.0,0.0,1.0,2.0,1.0,2.0,36.0,1.0,1.0,0.0,5.0,0.21,85.0,4.0,0.0,2.0,1.0,3.0,0.0,2.0,0.8,0.0,4.0,1.0,1.0,0.0,0.0,0.832820618210795,0.167179381789205
20,0,0.0,0.0,1.0,0.0,0.0,9.0,185.0,1.0,2.0,7.0,15.0,0.92,71.0,3.0,2.0,14.0,1.0,3.9,1.0,1.0,0.6,0.0,0.0,1.0,0.0,0.0,2.0,0.8177175998608733,0.1822824001391267
20,1,3.0,10.0,2.0,0.0,0.0,4.0,180.0,2.0,0.0,14.0,8.0,0.63,84.0,1.0,0.0,18.0,1.0,5.9,1.0,1.0,1.2,0.0,3.0,1.0,1.0,0.0,2.0,0.9059717259134452,0.09402827408655473
25,0,0.0,0.0,1.0,3.0,0.0,42.0,403.0,1.0,0.0,7.0,7.0,2.0,85.0,2.0,1.0,21.0,2.0,6.0,0.0,1.0,1.1,0.0,6.0,1.0,1.0,0.0,3.0,0.7820415845834048,0.21795841541659522
25,1,0.0,0.0,1.0,3.0,0.0,42.0,403.0,1.0,0.0,7.0,7.0,2.0,85.0,2.0,1.0,21.0,2.0,6.0,0.0,1.0,1.1,0.0,6.0,1.0,1.0,0.0,3.0,0.7820415845834048,0.21795841541659522
25,2,4.0,1.0,1.0,8.0,2.0,5.0,423.0,1.0,3.0,4.0,49.0,0.7,93.0,3.0,0.0,14.0,2.0,2.9,0.0,1.0,0.8,0.0,0.0,1.0,0.0,0.0,3.0,0.6664216287123763,0.3335783712876237
25,3,4.0,6.0,1.0,0.0,0.0,8.0,443.0,1.0,5.0,12.0,26.0,0.75,90.0,1.0,1.0,35.0,5.0,3.7,0.0,0.0,0.5,0.0,2.0,1.0,0.5,0.0,3.0,0.7419674900470118,0.2580325099529882
30,0,12.0,1.0,1.0,0.0,0.0,9.0,232.0,1.0,0.0,19.0,9.0,0.56,84.0,1.0,0.0,36.0,1.0,5.5,1.0,0.0,1.5,0.0,14.0,1.0,1.0,0.0,2.0,0.7062601546963932,0.29373984530360675
30,1,12.0,1.0,1.0,0.0,0.0,9.0,232.0,1.0,0.0,19.0,9.0,0.56,84.0,1.0,0.0,36.0,1.0,5.5,1.0,0.0,1.5,0.0,14.0,1.0,1.0,0.0,2.0,0.7062601546963932,0.29373984530360675
