test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
1628,0,0.0,3.0,3.0,7.0,225.0,0.0,0.39,1.0,92.0,1.0,0.0,14.0,1.0,7.4,1.0,3.4,1.0,1.0,1.9,0.0,1.0,0.0,1.0,1.0,2.0,0.8143119817280826,0.18568801827191747
1628,1,8.0,1.0,8.0,4.0,236.0,0.0,0.55,0.0,90.0,1.0,1.0,9.0,2.0,6.4,1.0,4.8,1.0,1.0,1.0,0.0,0.4,0.0,1.0,4.0,6.0,0.5091804381053922,0.49081956189460796
1628,2,1.0,1.0,8.0,4.0,226.0,0.0,0.54,0.0,100.0,1.0,0.0,16.0,1.0,4.6,0.0,4.9,0.0,0.0,0.8,0.0,0.7,0.0,1.0,2.0,5.0,0.8738694212141682,0.12613057878583178
10,0,4.0,1.0,5.0,6.0,126.0,0.0,0.36,2.0,85.0,2.0,0.0,19.0,2.0,5.7,2.0,8.8,2.0,1.0,1.1,0.0,0.5,0.0,4.0,3.0,3.0,0.68395861250025,0.31604138749974964
10,1,4.0,1.0,5.0,6.0,126.0,0.0,0.36,2.0,85.0,2.0,0.0,19.0,2.0,5.7,2.0,8.8,2.0,1.0,1.1,0.0,0.5,0.0,4.0,3.0,3.0,0.68395861250025,0.31604138749974964
10,2,0.0,1.0,12.0,1.0,133.0,8.0,0.42,1.0,73.0,2.0,3.0,22.0,2.0,2.7,0.0,5.4,1.0,1.0,0.6,0.0,0.9,0.0,1.0,2.0,1.0,0.7822710926360034,0.21772890736399633
10,3,5.0,1.0,4.0,6.0,138.0,0.0,0.65,0.0,88.0,1.0,0.0,10.0,2.0,2.4,0.0,5.3,1.0,1.0,0.2,0.0,0.5,0.0,2.0,2.0,2.0,0.8287946777710308,0.17120532222896892
21,0,0.0,1.0,3.0,8.0,329.0,2.0,0.97,0.0,90.0,1.0,0.0,5.0,2.0,17.2,2.0,3.7,1.0,1.0,0.6,0.0,0.7,0.0,3.0,2.0,5.0,0.6587664304899252,0.3412335695100748
21,1,9.0,2.0,2.0,10.0,308.0,0.0,0.72,1.0,100.0,1.0,0.0,26.0,1.0,8.1,0.0,7.4,1.0,0.0,1.1,0.0,0.4,0.0,1.0,3.0,3.0,0.514357861492752,0.48564213850724797
21,2,9.0,2.0,2.0,10.0,308.0,0.0,0.72,1.0,100.0,1.0,0.0,26.0,1.0,8.1,0.0,7.4,1.0,0.0,1.1,0.0,0.4,0.0,1.0,3.0,3.0,0.514357861492752,0.48564213850724797
23,0,0.0,1.0,26.0,5.0,545.0,4.0,0.69,0.0,96.0,1.0,1.0,16.0,2.0,15.4,0.0,4.9,1.0,1.0,0.7,0.0,0.5,0.0,6.0,2.0,10.0,0.5748808307665221,0.42511916923347787
23,1,0.0,1.0,26.0,5.0,545.0,4.0,0.69,0.0,96.0,1.0,1.0,16.0,2.0,15.4,0.0,4.9,1.0,1.0,0.7,0.0,0.5,0.0,6.0,2.0,10.0,0.5748808307665221,0.42511916923347787
30,0,0.0,1.0,1.0,3.0,104.0,0.0,0.72,0.0,87.0,3.0,0.0,12.0,3.0,3.2,0.0,2.4,1.0,1.0,0.5,0.0,0.8,0.0,3.0,2.0,1.0,0.692878598377511,0.3071214016224889
30,1,0.0,1.0,1.0,3.0,104.0,0.0,0.72,0.0,87.0,3.0,0.0,12.0,3.0,3.2,0.0,2.4,1.0,1.0,0.5,0.0,0.8,0.0,3.0,2.0,1.0,0.692878598377511,0.3071214016224889
39,0,3.0,1.0,1.0,5.0,148.0,0.0,1.05,0.0,76.0,2.0,2.0,7.0,2.0,3.6,0.0,2.5,0.0,1.0,0.4,0.0,0.5,0.0,1.0,2.0,2.0,0.8705645988603775,0.1294354011396225
44,0,0.0,1.0,0.0,8.0,158.0,0.0,1.46,0.0,0.0,4.0,0.0,6.0,2.0,23.0,1.0,4.4,1.0,1.0,0.4,0.0,0.8,0.0,3.0,2.0,2.0,0.8364882797394209,0.16351172026057909
1640,0,0.0,1.0,37.0,4.0,448.0,0.0,0.65,0.0,96.0,1.0,1.0,15.0,2.0,10.9,0.0,4.7,1.0,1.0,0.6,0.0,1.0,0.0,6.0,1.0,7.0,0.829404690321289,0.17059530967871112
1640,1,0.0,1.0,37.0,4.0,448.0,0.0,0.65,0.0,96.0,1.0,0.0,15.0,2.0,11.5,0.0,4.7,1.0,1.0,0.6,0.0,0.7,0.0,6.0,3.0,7.0,0.5683441631277067,0.4316558368722931
1640,2,0.0,1.0,37.0,4.0,448.0,0.0,0.65,0.0,96.0,1.0,0.0,15.0,2.0,11.5,0.0,4.7,1.0,1.0,0.6,0.0,0.7,0.0,6.0,3.0,7.0,0.5683441631277067,0.4316558368722931
1640,3,0.0,1.0,37.0,4.0,448.0,0.0,0.65,0.0,96.0,1.0,0.0,15.0,2.0,11.5,0.0,4.7,1.0,1.0,0.6,0.0,0.7,0.0,6.0,3.0,7.0,0.5683441631277067,0.4316558368722931
186,0,0.0,1.0,37.0,4.0,448.0,0.0,0.65,0.0,96.0,1.0,0.0,15.0,2.0,11.5,0.0,4.7,1.0,1.0,0.6,0.0,0.7,0.0,6.0,3.0,7.0,0.5683441631277067,0.4316558368722931
186,1,1.0,1.0,7.0,7.0,509.0,5.0,1.02,0.0,90.0,1.0,0.0,3.0,3.0,3.4,0.0,2.9,0.0,1.0,0.6,0.0,0.0,0.0,2.0,0.0,1.0,0.8563247738832558,0.14367522611674427
186,2,0.0,1.0,26.0,5.0,545.0,4.0,0.69,0.0,96.0,1.0,1.0,16.0,2.0,15.4,0.0,4.9,1.0,1.0,0.7,0.0,0.5,0.0,6.0,2.0,10.0,0.5748808307665221,0.42511916923347787
