"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.71'","b'target = 0'",0.20089,450,0.19911,446,0.99111,0.03086,1.18342,5.40305e-33,0.8375,1876
"b'000001'","b'CountClassCoupled <= 0.85'","b'target = 0'",0.18884,423,0.18304,410,0.96927,0.02488,1.15733,8.06579e-21,0.8375,1876
"b'000002'","b'OWN_COMMIT <= 0.085'","b'target = 0'",0.20491,459,0.19777,443,0.96514,0.02616,1.15241,3.74015e-21,0.8375,1876
"b'000003'","b'0.85 < CountClassCoupled <= 2.95'","b'target = 0'",0.20134,451,0.1942,435,0.96452,0.02557,1.15167,1.59821e-20,0.8375,1876
"b'000004'","b'CountDeclClass <= 0.84'","b'target = 0'",0.07679,172,0.07366,165,0.9593,0.00935,1.14544,2.68343e-07,0.8375,1876
"b'000005'","b'CountOutput_Mean <= 1.68'","b'target = 0'",0.19554,438,0.18616,417,0.95205,0.0224,1.13678,7.10311e-16,0.8375,1876
"b'000006'","b'MaxInheritanceTree <= 1.03'","b'target = 0'",0.24107,540,0.22902,513,0.95,0.02712,1.13433,3.04147e-19,0.8375,1876
"b'000007'","b'CountClassBase <= 0.948'","b'target = 0'",0.13438,301,0.12679,284,0.94352,0.01425,1.12659,2.69049e-09,0.8375,1876
"b'000008'","b'0.02 < CountDeclInstanceVariable <= 1.16'","b'target = 0'",0.175,392,0.16339,366,0.93367,0.01683,1.11483,5.49884e-10,0.8375,1876
"b'000009'","b'1.68 < CountOutput_Mean <= 2.98'","b'target = 0'",0.19375,434,0.17946,402,0.92627,0.0172,1.10599,1.58186e-09,0.8375,1876
