"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'RatioCommentToCode > 1.555'","b'target = 0'",0.19955,447,0.1942,435,0.97315,0.03259,1.20169,4.27073e-30,0.80982,1814
"b'000001'","b'0.9 < CountClassCoupled <= 3.5'","b'target = 0'",0.21071,472,0.20223,453,0.95975,0.03159,1.18513,4.46369e-26,0.80982,1814
"b'000002'","b'MaxInheritanceTree <= 1.07'","b'target = 0'",0.23393,524,0.22054,494,0.94275,0.0311,1.16414,1.73872e-22,0.80982,1814
"b'000003'","b'CountClassCoupled <= 0.9'","b'target = 0'",0.18884,423,0.17545,393,0.92908,0.02252,1.14726,3.41906e-14,0.80982,1814
"b'000004'","b'CountOutput_Mean <= 1.78'","b'target = 0'",0.2,448,0.18571,416,0.92857,0.02375,1.14664,5.84661e-15,0.80982,1814
"b'000005'","b'CountDeclMethodPublic <= 1.7'","b'target = 0'",0.19509,437,0.18036,404,0.92449,0.02237,1.14159,1.37175e-13,0.80982,1814
"b'000006'","b'CountPath_Min > 1.48'","b'target = 0'",0.10045,225,0.09241,207,0.92,0.01107,1.13605,1.13392e-06,0.80982,1814
"b'000007'","b'1.7 < CountDeclMethodPublic <= 3.9'","b'target = 0'",0.2125,476,0.1933,433,0.90966,0.02122,1.12329,2.07206e-11,0.80982,1814
"b'000008'","b'1.78 < CountOutput_Mean <= 3.12'","b'target = 0'",0.20179,452,0.18304,410,0.90708,0.01963,1.1201,2.68699e-10,0.80982,1814
"b'000009'","b'Added_lines <= 0.5'","b'target = 0'",0.18839,422,0.17054,382,0.90521,0.01797,1.11779,2.85762e-09,0.80982,1814
