Antecedent,Antecedent Coverage %,Confidence,Lift
MAJOR_COMMIT <= 1.05,0.21984,0.99783,1.08586
CountClassCoupled <= 0.95,0.18169,0.99738,1.08536
1.05 < MAJOR_COMMIT <= 1.92,0.1588,0.997,1.08495
Added_lines <= 0.5,0.14258,0.98997,1.0773
1.13 < MINOR_LINE <= 1.9,0.15594,0.98777,1.07491
31.5 < Added_lines <= 72.5,0.18073,0.98681,1.07386
OWN_COMMIT > 0.864,0.20029,0.98571,1.07267
1.92 < MAJOR_COMMIT <= 2.78,0.2227,0.98501,1.07191
1.075 < MaxInheritanceTree <= 1.79,0.17024,0.98319,1.06993
CountOutput_Mean <= 1.7,0.19742,0.98309,1.06982
