Antecedent,Antecedent Coverage %,Confidence,Lift
0.82 < MAJOR_COMMIT <= 1.64,0.21523,0.9978,1.09067
CountClassCoupled <= 0.75,0.19347,0.99756,1.0904
MAJOR_COMMIT <= 0.82,0.18259,0.99741,1.09024
MaxInheritanceTree <= 1.08,0.22564,0.99371,1.0862
1.08 < MaxInheritanceTree <= 1.82,0.17786,0.99202,1.08435
3.1 < CountClassCoupled <= 6.65,0.19442,0.98783,1.07977
CountOutput_Mean <= 1.76,0.1982,0.98568,1.07742
RatioCommentToCode > 1.59,0.19253,0.98526,1.07696
CountInput_Min > 2.74,0.20104,0.98353,1.07507
0.75 < CountClassCoupled <= 3.1,0.21287,0.97778,1.06878
