Antecedent,Antecedent Coverage %,Confidence,Lift
RatioCommentToCode > 1.64,0.19952,1.0,1.04972
0.86 < CountDeclInstanceVariable <= 2.46,0.19617,1.0,1.04972
CountClassCoupled <= 0.78,0.18086,0.99735,1.04695
CountInput_Mean <= 1.12,0.21675,0.99558,1.04509
0.856 < OWN_LINE <= 0.976,0.18995,0.99496,1.04444
-0.26 < CountDeclInstanceVariable <= 0.86,0.2756,0.99479,1.04426
0.35 < CountDeclMethodPublic <= 3.5,0.26124,0.99451,1.04396
PercentLackOfCohesion <= 1.5,0.24067,0.99404,1.04346
-0.235 < CountDeclClassVariable <= 0.15,0.43254,0.99004,1.03927
-0.0255 < OWN_COMMIT <= 0.01,0.50287,0.98953,1.03874
