Antecedent,Antecedent Coverage %,Confidence,Lift
-0.31 < CountDeclMethodProtected <= 0.49 & -0.038 < CountDeclMethodPrivate <= 0.12,0.25973,0.99817,1.1099
2.56 < CountClassCoupled <= 4.88,0.23077,0.99794,1.10964
CountClassCoupled <= 0.94,0.20893,0.99773,1.10941
-0.042 < MAJOR_LINE <= 0.106 & 0.912 < AvgCyclomaticModified <= 1.07,0.18139,0.99738,1.10902
-0.032 < OWN_COMMIT <= 0.02 & -0.038 < CountDeclMethodPrivate <= 0.12,0.44065,0.99569,1.10714
0.94 < CountClassCoupled <= 2.56,0.18946,0.99499,1.10636
CountDeclMethodPublic <= 1.5,0.20133,0.99292,1.10406
5.45 < CountDeclMethodPublic <= 9.9,0.19706,0.99277,1.10389
OWN_LINE > 0.912,0.19326,0.99263,1.10374
-0.2 < CountDeclClassVariable <= 0.22,0.36847,0.99227,1.10334
