Antecedent,Antecedent Coverage %,Confidence,Lift
OWN_LINE > 0.866,0.20093,0.88657,1.39644
33.6 < CountDeclMethodPublic <= 48.6 & 0.99 < CountDeclClass <= 1.84,0.06558,0.88652,1.39636
CountDeclInstanceVariable <= 4.5,0.20279,0.87385,1.3764
CountDeclMethodPublic <= 14.9,0.20791,0.85682,1.34958
CountClassCoupled <= 4.65,0.19721,0.85377,1.34477
CountInput_Mean <= 2.07,0.19535,0.84524,1.33133
PercentLackOfCohesion <= 75.7,0.19674,0.83452,1.31444
CountDeclClassVariable <= 0.34,0.21209,0.81798,1.2884
4.65 < CountClassCoupled <= 9.35,0.20651,0.8018,1.26291
OWN_COMMIT <= 0.055,0.22372,0.79834,1.25745
