Antecedent,Antecedent Coverage %,Confidence,Lift
CountClassCoupled <= 0.72,0.19444,1.0,1.0652
2.24 < CountClassCoupled <= 3.94,0.18927,0.99751,1.06255
CountDeclMethodPublic <= 0.85,0.20198,0.99534,1.06023
1.115 < RatioCommentToCode <= 1.925,0.20292,0.99304,1.05778
0.72 < CountClassCoupled <= 2.24,0.21751,0.99134,1.05597
OWN_LINE > 0.938,0.20621,0.98858,1.05304
RatioCommentToCode > 1.925,0.19868,0.98578,1.05005
-0.0325 < OWN_COMMIT <= 0.01,0.53296,0.98322,1.04732
1.71 < CountDeclInstanceVariable <= 4.23,0.21469,0.98246,1.04651
-0.195 < CountDeclClassVariable <= 0.205,0.40254,0.98129,1.04526
