Antecedent,Antecedent Coverage %,Confidence,Lift
CountDeclMethodPublic <= 0.3,0.19953,1.0,1.04496
-0.34 < CountDeclInstanceVariable <= 0.82,0.29456,0.99839,1.04328
PercentLackOfCohesion <= 3,0.22506,0.9979,1.04277
1.155 < RatioCommentToCode <= 1.945,0.20047,0.99764,1.0425
0.38 < CountClassCoupled <= 1.92,0.17967,0.99737,1.04221
0.3 < CountDeclMethodPublic <= 3.1,0.22837,0.99586,1.04063
RatioCommentToCode > 1.945,0.19953,0.99526,1.04001
1.92 < CountClassCoupled <= 3.98,0.22506,0.9937,1.03837
CountClassCoupled <= 0.38,0.20567,0.9931,1.03775
CountInput_Mean <= 1.04,0.20378,0.99304,1.03769
