Antecedent,Antecedent Coverage %,Confidence,Lift
4.8 < CountDeclMethodPublic <= 8.65,0.1926,1.0,1.04403
CountClassCoupled <= 0.74,0.18838,1.0,1.04403
2.3 < CountDeclMethodPublic <= 4.8,0.18416,1.0,1.04403
CountClassBase <= 0.71,0.17526,1.0,1.04403
0.64 < CountDeclInstanceVariable <= 1.92,0.15323,1.0,1.04403
-0.195 < CountDeclClassVariable <= 0.125,0.42174,0.99889,1.04287
1.92 < CountDeclInstanceVariable <= 4.6,0.20619,0.99773,1.04166
CountInput_Mean <= 0.87,0.18229,0.99743,1.04135
CountDeclMethodPublic <= 0.2,0.17432,0.99731,1.04122
2.3 < CountClassCoupled <= 4.02,0.20572,0.99544,1.03927
