Antecedent,Antecedent Coverage %,Confidence,Lift
-0.19 < CountDeclClassVariable <= 0.24,0.3797,1.0,1.03502
0.3 < CountClassCoupled <= 2.14,0.23684,1.0,1.03502
2.7 < CountDeclMethodPublic <= 5.2,0.20724,1.0,1.03502
OWN_LINE > 0.938,0.20207,1.0,1.03502
0.59 < CountDeclMethodProtected <= 1.45,0.19361,1.0,1.03502
CountClassCoupled <= 0.3,0.19314,1.0,1.03502
-0.3 < CountDeclInstanceVariable <= 0.74,0.29934,0.99843,1.03339
-0.041 < MAJOR_LINE <= 0.026,0.47227,0.99204,1.02678
-0.04 < OWN_COMMIT <= 0.0095,0.54887,0.98887,1.0235
0.993 < CountDeclClass <= 1.075,0.71429,0.98684,1.0214
