Antecedent,Antecedent Coverage %,Confidence,Lift
-0.057 < OWN_COMMIT <= 0.008,0.59543,1.0,1.03702
2.42 < CountDeclInstanceVariable <= 4.78,0.18467,1.0,1.03702
CountDeclMethodPublic <= 0.6,0.16564,1.0,1.03702
-0.08 < CountDeclInstanceVariable <= 0.96,0.29843,0.99841,1.03536
-0.14 < CountClassCoupled <= 1.56,0.28558,0.99833,1.03529
0.6 < CountDeclMethodPublic <= 3.4,0.24274,0.99804,1.03499
0.7 < CountClassBase <= 1.04,0.47644,0.998,1.03495
1.56 < CountClassCoupled <= 3.28,0.22513,0.99789,1.03483
0.96 < CountDeclInstanceVariable <= 2.42,0.19848,0.9976,1.03453
0.94 < CountInput_Mean <= 1.76,0.19752,0.99759,1.03452
