test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,6.0,1.0,0.0,264.0,83.0,383.0,52.2,24.0,100.0,2.0,5.0,161.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.5,4.0,6.0,16.0,0.5024270529163657,0.49757294708363425
1581,0,1.0,3.0,12.0,66.0,1.0,2.0,20.41,10.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.7833320563205424,0.21666794367945758
1604,0,1.0,1.0,4.0,51.0,18.0,4.0,1.27,0.0,79.0,1.0,1.0,4.0,1.0,40.1,1.0,1.0,1.0,0.875,0.0,0.666666666666667,0.0,2.0,1.0,0.8374189017102532,0.16258109828974673
1605,0,1.0,1.0,5.0,65.0,2.0,4.0,1.81,28.0,85.0,1.0,1.0,4.0,1.0,2.28571428571429,2.0,0.0,1.0,0.666666666666667,0.0,0.1,0.0,2.0,1.0,0.9701151900349791,0.02988480996502088
1623,0,2.0,1.0,7.0,79.0,0.0,0.0,0.49,25.0,91.0,3.0,0.0,19.0,1.0,6.4,3.0,2.0,1.0,1.6,0.0,0.5,0.0,2.0,1.0,0.5696840910283529,0.4303159089716471
1650,0,0.0,1.0,1.0,24.0,0.0,0.0,0.55,5.0,0.0,2.0,0.0,4.0,1.0,46.2,3.0,7.0,2.0,1.0,1.0,0.9,0.0,2.0,0.0,0.814096956623428,0.18590304337657207
1720,0,2.0,1.0,4.0,63.0,0.0,6.0,0.34,1.0,83.0,3.0,0.0,10.0,1.0,15.9,1.0,1.0,1.0,1.45454545454545,0.0,0.666666666666667,0.0,2.0,1.0,0.5447873301669877,0.45521266983301234
1789,0,0.0,18.0,0.0,29.0,39.0,1.0,0.33,1.0,0.0,2.0,0.0,9.0,2.0,2.5,1.0,2.0,1.0,0.625,0.0,0.666666666666667,0.0,3.0,0.0,0.5607831076023464,0.4392168923976536
1793,0,0.0,1.0,12.0,29.0,1.0,3.0,0.43,2.0,0.0,2.0,0.0,5.0,2.0,49.5,1.0,2.0,1.0,0.5,0.0,0.666666666666667,0.0,3.0,0.0,0.5197163400806488,0.48028365991935124
1794,0,0.0,1.0,0.0,29.0,1.0,3.0,46.69,2.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,2.0,1.0,0.5,0.0,0.666666666666667,0.0,3.0,0.0,0.6697826278895007,0.33021737211049923
1795,0,0.0,1.0,0.0,29.0,1.0,7.0,0.36,2.0,0.0,2.0,0.0,5.0,2.0,3.0,1.0,2.0,1.0,0.5,0.0,0.666666666666667,0.0,2.0,1.0,0.5564286929387434,0.4435713070612566
1798,0,1.0,1.0,3.0,37.0,1.0,0.0,48.75,1.0,50.0,2.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,0.0,0.6899999382237376,0.3100000617762624
1799,0,1.0,1.0,3.0,45.0,1.0,2.0,0.51,1.0,50.0,2.0,0.0,8.0,1.0,29.7,1.0,2.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,0.0,0.6417692612302488,0.3582307387697512
1802,0,0.0,1.0,0.0,38.0,2.0,3.0,9.33,0.0,50.0,2.0,0.0,5.0,2.0,3.57142857142857,1.0,1.0,1.0,1.4,0.0,0.666666666666667,0.0,2.0,1.0,0.760451364697689,0.239548635302311
1805,0,0.0,1.0,4.0,29.0,1.0,3.0,0.39,2.0,0.0,2.0,0.0,8.0,2.0,3.0,1.0,2.0,1.0,0.833333333333333,0.0,0.0,0.0,3.0,0.0,0.9731587102447945,0.026841289755205524
1806,0,0.0,1.0,0.0,29.0,1.0,7.0,31.48,2.0,0.0,2.0,0.0,8.0,2.0,27.6,1.0,2.0,1.0,0.5,0.0,0.666666666666667,0.0,3.0,0.0,0.9415304817190184,0.05846951828098161
1814,0,6.0,1.0,2.0,157.0,0.0,3.0,0.37,1.0,93.0,2.0,0.0,29.0,3.0,2.96,0.0,0.0,1.0,1.18518518518519,0.0,1.1,0.0,2.0,1.0,0.5328157724382612,0.4671842275617389
1817,0,3.0,1.0,0.0,42.0,0.0,11.0,0.22,0.0,86.0,1.0,0.0,8.0,2.0,33.3,0.0,1.0,1.0,1.3125,0.0,0.6,0.0,2.0,1.0,0.7050393393604044,0.29496066063959564
