test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
26,0,6.0,1.0,0.0,227.0,0.0,318.0,14.99,0.0,47.0,2.0,5.0,3.0,1.0,7.2,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,3.0,0.5008648097189399,0.49913519028106007
26,1,5.0,7.0,1.0,169.0,51.0,115.0,0.16,3.0,100.0,2.0,0.0,19.0,2.0,7.5,0.0,1.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,0.5412114072477621,0.45878859275223793
26,2,5.0,1.0,1.0,65.0,0.0,1134.0,0.15,0.0,99.0,1.0,0.0,3.0,1.0,9.40909090909091,0.0,1.0,0.0,0.5,0.0,0.1,0.0,2.0,1.0,0.5133470830038642,0.4866529169961357
1581,0,2.0,1.0,3.0,61.0,2.0,2.0,0.16,2.0,40.0,2.0,86.0,19.0,1.0,6.0,0.0,3.0,1.0,0.3,0.0,0.666666666666667,0.0,4.0,5.0,0.6757130032895337,0.32428699671046635
1623,0,2.0,2.0,7.0,92.0,0.0,0.0,0.38,1.0,90.0,1.0,0.0,6.0,1.0,8.4,0.0,1.0,1.0,1.6,0.0,1.0,0.0,4.0,2.0,0.5142596149174785,0.48574038508252154
1650,0,0.0,1.0,0.0,4844.0,0.0,0.0,1.71,2.0,0.0,1.0,0.0,2.0,2.0,0.0,15.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5101880975084059,0.4898119024915942
1720,0,0.0,1.0,1.0,30.0,0.0,5.0,0.31,0.0,82.0,1.0,0.0,4.0,2.0,9.92,1.0,1.0,1.0,0.962962962962963,0.0,0.5,0.0,4.0,2.0,0.6931305559099208,0.30686944409007927
1814,0,3.0,19.0,1.0,148.0,2.0,6.0,0.22,0.0,89.0,1.0,0.0,27.0,2.0,7.83870967741935,0.0,1.0,1.0,0.536842105263158,0.0,0.714285714285714,0.0,4.0,1.0,0.556356917069182,0.443643082930818
1814,1,7.0,2.0,4.0,144.0,0.0,0.0,24.95,1.0,100.0,2.0,1.0,28.0,3.0,2.44444444444444,0.0,1.0,1.0,1.74358974358974,0.0,1.0,0.0,2.0,5.0,0.5780018587793311,0.4219981412206689
1814,2,3.0,1.0,5.0,158.0,0.0,8.0,0.34,2.0,100.0,3.0,0.0,16.0,2.0,4.14285714285714,1.0,1.0,1.0,1.42307692307692,0.0,1.1,0.0,5.0,7.0,0.6666309280723232,0.33336907192767684
1814,3,1.0,2.0,2.0,140.0,0.0,5.0,49.19,0.0,95.0,1.0,0.0,242.0,2.0,7.90625,0.0,1.0,1.0,0.771428571428571,0.0,0.666666666666667,0.0,4.0,2.0,0.5475548932047087,0.4524451067952912
1817,0,3.0,1.0,0.0,41.0,0.0,7.0,65.15,0.0,86.0,1.0,0.0,213.0,2.0,2.61904761904762,1.0,1.0,1.0,0.826086956521739,0.0,0.666666666666667,0.0,1.0,1.0,0.7520193857251947,0.24798061427480528
1817,1,0.0,1.0,0.0,41.0,0.0,9.0,0.48,0.0,87.0,1.0,0.0,3.0,1.0,2.35,1.0,33.0,1.0,0.136363636363636,0.0,1.0,0.0,3.0,1.0,0.8232738859876502,0.1767261140123498
1850,0,2.0,1.0,2.0,61.0,2.0,2.0,0.16,2.0,40.0,2.0,1.0,19.0,1.0,6.0,0.0,3.0,1.0,1.30769230769231,0.0,0.1,0.0,4.0,5.0,0.5993510307705658,0.40064896922943416
1850,1,0.0,1.0,6.0,56.0,0.0,2.0,58.97,1.0,25.0,2.0,0.0,21.0,2.0,2.0,1.0,2.0,1.0,1.28571428571429,0.0,1.0,0.0,3.0,2.0,0.7205701868823691,0.2794298131176309
1850,2,7.0,3.0,0.0,42.0,0.0,3.0,0.12,2.0,40.0,1.0,0.0,25.0,2.0,4.7,0.0,1.0,1.0,1.04347826086957,0.0,1.0,0.0,1.0,1.0,0.5315533758610982,0.46844662413890176
1851,0,7.0,3.0,0.0,42.0,0.0,3.0,0.12,2.0,40.0,1.0,0.0,25.0,3.0,2.58823529411765,0.0,1.0,1.0,0.3,0.0,1.0,0.0,1.0,1.0,0.7783097585467704,0.22169024145322958
1851,1,0.0,15.0,2.0,41.0,0.0,2.0,0.37,1.0,35.0,1.0,0.0,9.0,2.0,2.5,0.0,1.0,1.0,1.83333333333333,0.0,1.0,0.0,3.0,0.0,0.7404599240722706,0.25954007592772943
1851,2,0.0,1.0,2.0,56.0,0.0,2.0,0.53,1.0,25.0,2.0,0.0,21.0,2.0,2.0,1.0,2.0,1.0,1.28571428571429,0.0,0.1,0.0,3.0,2.0,0.9480752829103763,0.051924717089623616
1853,0,2.0,1.0,5.0,49.0,22.0,2.0,0.22,6.0,70.0,2.0,0.0,21.0,1.0,9.4,2.0,2.0,1.0,0.5,0.0,0.333333333333333,0.0,5.0,4.0,0.560284219476976,0.43971578052302396
1855,0,1.0,1.0,0.0,64.0,0.0,23.0,0.26,0.0,94.0,3.0,0.0,261.0,2.0,1.3,0.0,1.0,1.0,0.115384615384615,0.0,1.0,0.0,2.0,0.0,0.5331077444231427,0.46689225557685726
1855,1,2.0,2.0,0.0,59.0,0.0,16.0,0.06,0.0,92.0,2.0,0.0,4.0,4.0,3.36486486486486,0.0,0.0,0.0,4.3,2.0,0.5,0.0,5.0,1.0,0.558116362847076,0.44188363715292395
1915,0,2.0,1.0,7.0,113.0,46.0,0.0,47.22,1.0,84.0,1.0,0.0,1.0,2.0,3.33333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.7203034070671246,0.2796965929328754
1922,0,2.0,2.0,3.0,67.0,1.0,3.0,0.37,1.0,100.0,3.0,0.0,13.0,2.0,4.63636363636364,0.0,1.0,0.0,2.14285714285714,3.0,0.1,0.0,3.0,5.0,0.8066345019326893,0.1933654980673108
1933,0,10.0,2.0,1.0,55.0,0.0,3.0,43.43,1.0,100.0,1.0,0.0,21.0,2.0,2.78947368421053,0.0,1.0,1.0,1.42307692307692,0.0,0.875,0.0,2.0,1.0,0.6578948874937023,0.34210511250629777
1933,1,0.0,1.0,1.0,39.0,81.0,10.0,0.34,0.0,100.0,2.0,0.0,12.0,2.0,10.7,0.0,1.0,0.0,0.714285714285714,0.0,0.75,0.0,5.0,2.0,0.7736790318840465,0.22632096811595354
1937,0,0.0,1.0,1.0,71.0,0.0,0.0,1.87,0.0,0.0,1.0,0.0,1.0,0.0,0.222222222222222,0.0,28.0,1.0,0.25,0.0,0.0,0.0,3.0,0.0,0.5836103093970075,0.4163896906029925
1938,0,2.0,1.0,7.0,113.0,9.0,0.0,0.77,1.0,84.0,1.0,0.0,1.0,2.0,3.33333333333333,0.0,1.0,1.0,5.3,0.0,0.0,0.0,5.0,0.0,0.5461364171231464,0.4538635828768536
1938,1,1.0,2.0,6.0,101.0,0.0,2.0,18.45,0.0,96.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,1.66666666666667,0.0,0.4,0.0,6.0,4.0,0.5113453999023347,0.48865460009766526
1939,0,12.0,1.0,3.0,354.0,0.0,11.0,0.42,0.0,90.0,1.0,0.0,38.0,2.0,5.61386138613861,1.0,6.0,1.0,0.557692307692308,0.0,0.0,0.0,6.0,8.0,0.5941606947619233,0.4058393052380767
1939,1,1.0,1.0,1.0,320.0,0.0,4.0,1.24,0.0,93.0,1.0,0.0,10.0,2.0,0.538461538461538,0.0,28.0,1.0,0.181818181818182,0.0,1.0,0.0,2.0,6.0,0.9428958719357475,0.057104128064252496
1939,2,12.0,16.0,2.0,423.0,3.0,83.0,0.36,0.0,100.0,1.0,1.0,11.0,2.0,5.74698795180723,0.0,1.0,1.0,0.869565217391304,0.0,0.0,0.0,6.0,2.0,0.769706665723319,0.230293334276681
1944,0,0.0,1.0,1.0,65.0,0.0,10.0,0.4,0.0,57.0,1.0,0.0,7.0,2.0,3.0,0.0,1.0,1.0,0.194444444444444,0.0,0.1,0.0,3.0,2.0,0.979480308604367,0.020519691395633026
1944,1,1.0,1.0,1.0,63.0,57.0,11.0,0.46,0.0,86.0,3.0,2.0,84.0,2.0,3.26923076923077,0.0,1.0,1.0,0.214285714285714,0.0,1.0,0.0,2.0,2.0,0.8828053086657033,0.1171946913342967
1945,0,0.0,1.0,25.0,252.0,0.0,6.0,1.5,0.0,93.0,1.0,0.0,4.0,2.0,0.511627906976744,0.0,0.0,1.0,0.108695652173913,0.0,0.0,0.0,2.0,1.0,0.5128571468696896,0.4871428531303103
1945,1,2.0,2.0,4.0,228.0,0.0,0.0,67.35,0.0,96.0,1.0,0.0,23.0,2.0,5.18604651162791,1.0,1.0,1.0,1.35416666666667,0.0,0.833333333333333,0.0,4.0,1.0,0.6270126979649299,0.37298730203507013
1945,2,6.0,2.0,6.0,216.0,4.0,0.0,47.69,0.0,91.0,2.0,7.0,31.0,2.0,3.74074074074074,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,0.5909302408942428,0.40906975910575716
