"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.475'","b'target = 0'",0.20134,451,0.19732,442,0.98004,0.02735,1.16092,1.94779e-25,0.8442,1891
"b'000001'","b'0.475 < MAJOR_COMMIT <= 0.98'","b'target = 0'",0.07768,174,0.07589,170,0.97701,0.01032,1.15733,2.95934e-09,0.8442,1891
"b'000002'","b'0.03 < MAJOR_LINE <= 0.7'","b'target = 0'",0.13705,307,0.13214,296,0.96417,0.01644,1.14211,9.88926e-13,0.8442,1891
"b'000003'","b'MAJOR_LINE <= 0.03'","b'target = 0'",0.24821,556,0.23839,534,0.96043,0.02885,1.13769,2.33717e-22,0.8442,1891
"b'000004'","b'3.75 < CountClassCoupled <= 8.15'","b'target = 0'",0.21339,478,0.20402,457,0.95607,0.02387,1.13252,2.29829e-17,0.8442,1891
"b'000005'","b'AvgEssential <= 0.903'","b'target = 0'",0.10893,244,0.10357,232,0.95082,0.01161,1.1263,4.7925e-08,0.8442,1891
"b'000006'","b'0.08 < MaxNesting_Mean <= 0.415'","b'target = 0'",0.18929,424,0.17991,403,0.95047,0.02012,1.12589,1.02498e-13,0.8442,1891
"b'000007'","b'0.7 < CountClassCoupled <= 3.75'","b'target = 0'",0.19732,442,0.18616,417,0.94344,0.01958,1.11756,1.76204e-12,0.8442,1891
"b'000008'","b'CountInput_Mean <= 1.46'","b'target = 0'",0.19554,438,0.18393,412,0.94064,0.01886,1.11424,1.09667e-11,0.8442,1891
"b'000009'","b'0.98 < MAJOR_COMMIT <= 1.4'","b'target = 0'",0.32277,723,0.30312,679,0.93914,0.03065,1.11247,5.23087e-20,0.8442,1891
