"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.29 < MAJOR_COMMIT <= 0.94'","b'target = 0'",0.10625,238,0.10625,238,1,0.01409,1.15286,2.46645e-16,0.86741,1943
"b'000001'","b'MAJOR_COMMIT <= 0.29'","b'target = 0'",0.21161,474,0.21116,473,0.99789,0.02761,1.15042,5.92204e-32,0.86741,1943
"b'000002'","b'0.35 < CountClassCoupled <= 3.95'","b'target = 0'",0.20982,470,0.20804,466,0.99149,0.02603,1.14304,4.30615e-27,0.86741,1943
"b'000003'","b'MAJOR_LINE <= 0.07'","b'target = 0'",0.24554,550,0.24018,538,0.97818,0.0272,1.1277,3.86991e-24,0.86741,1943
"b'000004'","b'MINOR_LINE <= 0.96'","b'target = 0'",0.10938,245,0.1067,239,0.97551,0.01182,1.12462,7.07759e-10,0.86741,1943
"b'000005'","b'CountLineComment <= 18.6'","b'target = 0'",0.14554,326,0.14196,318,0.97546,0.01573,1.12457,4.94255e-13,0.86741,1943
"b'000006'","b'3.95 < CountClassCoupled <= 8.15'","b'target = 0'",0.19777,443,0.19286,432,0.97517,0.02131,1.12423,8.32966e-18,0.86741,1943
"b'000007'","b'CountClassBase <= 0.936'","b'target = 0'",0.15313,343,0.14866,333,0.97085,0.01584,1.11925,1.87642e-12,0.86741,1943
"b'000008'","b'0.07 < MAJOR_LINE <= 0.76'","b'target = 0'",0.13214,296,0.12812,287,0.96959,0.0135,1.1178,1.71745e-10,0.86741,1943
"b'000009'","b'CountInput_Min > 1.97'","b'target = 0'",0.2067,463,0.19955,447,0.96544,0.02026,1.11302,3.8832e-15,0.86741,1943
