"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.525'","b'target = 0'",0.20357,456,0.19955,447,0.98026,0.02634,1.15204,2.82511e-24,0.85089,1906
"b'000001'","b'1.01 < MAJOR_COMMIT <= 1.42'","b'target = 0'",0.06071,136,0.05938,133,0.97794,0.00771,1.14931,4.2101e-07,0.85089,1906
"b'000002'","b'1.1 < CountClassCoupled <= 4'","b'target = 0'",0.19732,442,0.19107,428,0.96833,0.02317,1.13801,1.16602e-18,0.85089,1906
"b'000003'","b'4 < CountClassCoupled <= 7.65'","b'target = 0'",0.19643,440,0.18929,424,0.96364,0.02215,1.1325,5.84013e-17,0.85089,1906
"b'000004'","b'0.02 < MAJOR_LINE <= 0.67'","b'target = 0'",0.13259,297,0.12634,283,0.95286,0.01352,1.11984,2.98592e-09,0.85089,1906
"b'000005'","b'CountClassCoupled <= 1.1'","b'target = 0'",0.20938,469,0.19732,442,0.94243,0.01917,1.10758,8.03521e-12,0.85089,1906
"b'000006'","b'MAJOR_LINE <= 0.02'","b'target = 0'",0.26473,593,0.24866,557,0.93929,0.0234,1.10389,2.82113e-14,0.85089,1906
"b'000007'","b'CountClassBase <= 0.916'","b'target = 0'",0.15313,343,0.14286,320,0.93294,0.01256,1.09643,4.32103e-07,0.85089,1906
"b'000008'","b'0.525 < MAJOR_COMMIT <= 1.01'","b'target = 0'",0.33973,761,0.31652,709,0.93167,0.02744,1.09493,3.81458e-16,0.85089,1906
"b'000009'","b'0.67 < MAJOR_LINE <= 1.37'","b'target = 0'",0.20268,454,0.18839,422,0.92952,0.01594,1.0924,1.32698e-08,0.85089,1906
