"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'0.8 < CountClassCoupled <= 3.95'","b'target = 0'",0.21607,484,0.21295,477,0.98554,0.02601,1.13911,4.46755e-25,0.86518,1938
"b'000001'","b'MAJOR_COMMIT <= 0.295'","b'target = 0'",0.20848,467,0.20536,460,0.98501,0.02498,1.13851,7.80861e-24,0.86518,1938
"b'000002'","b'0.295 < MAJOR_COMMIT <= 0.895'","b'target = 0'",0.10313,231,0.10134,227,0.98268,0.01212,1.13582,4.91453e-11,0.86518,1938
"b'000003'","b'PercentLackOfCohesion <= 7'","b'target = 0'",0.20938,469,0.20446,458,0.97655,0.02332,1.12872,5.18202e-20,0.86518,1938
"b'000004'","b'0.825 < RatioCommentToCode <= 1.385'","b'target = 0'",0.15491,347,0.14911,334,0.96254,0.01508,1.11253,6.9924e-11,0.86518,1938
"b'000005'","b'MAJOR_LINE <= -0.04'","b'target = 0'",0.10134,227,0.09732,218,0.96035,0.00964,1.11,5.41086e-07,0.86518,1938
"b'000006'","b'3.95 < CountClassCoupled <= 7.8'","b'target = 0'",0.20134,451,0.1933,433,0.96009,0.01911,1.1097,1.68865e-13,0.86518,1938
"b'000007'","b'-0.04 < MAJOR_LINE <= 0.57'","b'target = 0'",0.30223,677,0.28884,647,0.95569,0.02735,1.10461,2.4952e-19,0.86518,1938
"b'000008'","b'35.6 < CountLineComment <= 55.4'","b'target = 0'",0.19598,439,0.18705,419,0.95444,0.01749,1.10317,1.38058e-11,0.86518,1938
"b'000009'","b'CountLineComment <= 13.4'","b'target = 0'",0.11518,258,0.10982,246,0.95349,0.01017,1.10207,8.04292e-07,0.86518,1938
