"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'3.75 < CountClassCoupled <= 6.95'","b'target = 0'",0.18661,418,0.18304,410,0.98086,0.02367,1.14853,1.12579e-21,0.85402,1913
"b'000001'","b'MAJOR_COMMIT <= 0.295'","b'target = 0'",0.2058,461,0.20179,452,0.98048,0.02603,1.14808,6.22909e-24,0.85402,1913
"b'000002'","b'-0.06 < CountDeclClassVariable <= 0.76'","b'target = 0'",0.26116,585,0.25536,572,0.97778,0.03232,1.14491,9.98698e-30,0.85402,1913
"b'000003'","b'0.8 < CountClassCoupled <= 3.75'","b'target = 0'",0.22098,495,0.21607,484,0.97778,0.02735,1.14491,1.46859e-24,0.85402,1913
"b'000004'","b'MAJOR_LINE <= 0.08'","b'target = 0'",0.23661,530,0.22991,515,0.9717,0.02784,1.1378,1.55086e-23,0.85402,1913
"b'000005'","b'0.295 < MAJOR_COMMIT <= 0.94'","b'target = 0'",0.11964,268,0.11607,260,0.97015,0.01389,1.13598,3.31588e-11,0.85402,1913
"b'000006'","b'0.08 < MAJOR_LINE <= 0.75'","b'target = 0'",0.14241,319,0.13705,307,0.96238,0.01543,1.12689,1.83535e-11,0.85402,1913
"b'000007'","b'PercentLackOfCohesion <= 10.5'","b'target = 0'",0.20313,455,0.19509,437,0.96044,0.02162,1.12461,6.76308e-16,0.85402,1913
"b'000008'","b'0.94 < MAJOR_COMMIT <= 1.44'","b'target = 0'",0.27857,624,0.26563,595,0.95353,0.02772,1.11652,1.1459e-19,0.85402,1913
"b'000009'","b'CountClassBase <= 0.948'","b'target = 0'",0.13438,301,0.12812,287,0.95349,0.01337,1.11647,4.07687e-09,0.85402,1913
