"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_COMMIT <= 0.195'","b'target = 0'",0.21071,472,0.20893,468,0.99153,0.02747,1.15138,7.61217e-29,0.86116,1929
"b'000001'","b'4.2 < CountClassCoupled <= 8.3'","b'target = 0'",0.21161,474,0.20848,467,0.98523,0.02625,1.14407,2.46525e-25,0.86116,1929
"b'000002'","b'0.195 < MAJOR_COMMIT <= 0.875'","b'target = 0'",0.1433,321,0.14107,316,0.98442,0.01766,1.14314,1.82e-16,0.86116,1929
"b'000003'","b'1 < CountClassCoupled <= 4.2'","b'target = 0'",0.22188,497,0.2183,489,0.9839,0.02723,1.14253,5.63637e-26,0.86116,1929
"b'000004'","b'0.02 < MAJOR_LINE <= 0.61'","b'target = 0'",0.11116,249,0.10759,241,0.96787,0.01186,1.12392,2.9994e-09,0.86116,1929
"b'000005'","b'MAJOR_LINE <= 0.02'","b'target = 0'",0.26875,602,0.25893,580,0.96346,0.02749,1.11879,3.97941e-21,0.86116,1929
"b'000006'","b'0.875 < MAJOR_COMMIT <= 1.36'","b'target = 0'",0.27723,621,0.26652,597,0.96135,0.02778,1.11635,6.0141e-21,0.86116,1929
"b'000007'","b'36 < CountLineComment <= 53.8'","b'target = 0'",0.18304,410,0.17589,394,0.96098,0.01827,1.11591,3.82979e-13,0.86116,1929
"b'000008'","b'CountClassBase <= 0.845'","b'target = 0'",0.15402,345,0.14777,331,0.95942,0.01513,1.1141,1.09659e-10,0.86116,1929
"b'000009'","b'PercentLackOfCohesion <= 13.4'","b'target = 0'",0.20089,450,0.19196,430,0.95556,0.01896,1.10961,6.52603e-13,0.86116,1929
