test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
1955,0,50.0,0.0,1.0,59.0,33.0,3.0,128.0,3.0,61.0,18.0,24.0,12.95,38.0,5.0,2.0,0.0,3.0,1.0,149.7,1.0,11.0,2.3,0.0,11096.0,0.929274292742927,0.0,9.0,0.5141628372685172,0.4858371627314828
12,0,0.0,2.0,2.0,1.0,3.0,10.0,56.0,1.0,0.0,0.0,1.0,0.38,9.0,33.0,1.0,0.0,2.0,1.0,22.6666666666667,269.0,1.0,1.4,0.0,0.0,0.639676113360324,0.0,1.0,0.529193735108944,0.470806264891056
16,0,5.0,1.0,1.0,0.0,0.0,5.0,186.0,1.0,3.0,4.0,19.0,0.37,1.0,76.0,2.0,0.0,10.0,2.0,6.46428571428571,1.0,1.0,1.4,0.0,281.0,1.0,0.0,0.0,0.5631069763575968,0.43689302364240323
1956,0,1.0,0.0,1.0,0.0,0.0,0.0,107.0,1.0,32.0,4.0,4.0,1.26,0.0,40.0,2.0,0.0,6.0,1.0,5.0,1.0,2.0,1.42857142857143,1.0,244.0,0.938388625592417,0.0,4.0,0.6796979894919355,0.32030201050806445
1957,0,1.0,0.0,1.0,0.0,0.0,6.0,70.0,1.0,55.0,3.0,4.0,1.27,0.0,66.0,2.0,0.0,5.0,1.0,3.8,1.0,1.0,0.714285714285714,0.0,175.0,0.945205479452055,0.0,0.0,0.5047042906114855,0.4952957093885145
1958,0,3.0,16.0,2.0,125.0,0.0,18.0,264.0,1.0,0.0,18.0,0.0,0.74,2.0,89.0,1.0,0.0,9.0,1.0,7.55,2.0,2.0,1.90909090909091,0.0,1137.0,0.790307548928239,0.0,0.0,0.5007998324817879,0.499200167518212
19,0,8.0,5.0,1.0,3.0,0.0,0.0,60.0,1.0,2.0,2.0,86.0,18.34,0.0,97.0,3.0,1.0,12.0,4.0,5.91089108910891,0.0,1.0,1.12621359223301,0.0,17.0,0.49563838223632,0.0,1.0,0.6347703051001237,0.36522969489987633
23,0,7.0,1.0,1.0,0.0,0.0,4.0,244.0,9.0,3.0,8.0,30.0,23.07,11.0,20.0,2.0,0.0,17.0,1.0,6.21951219512195,210.0,1.0,1.2093023255814,0.0,308.0,0.9,0.0,4.0,0.5061733602647438,0.4938266397352562
1959,0,2.0,0.0,1.0,0.0,0.0,11.0,107.0,1.0,43.0,3.0,4.0,1.45,0.0,61.0,2.0,0.0,7.0,1.0,4.0,1.0,3.0,1.25,0.0,220.0,0.733990147783251,0.0,1.0,0.6267659030538977,0.3732340969461023
1960,0,2.0,0.0,1.0,0.0,0.0,10.0,118.0,1.0,0.0,5.0,5.0,1.26,0.0,60.0,2.0,0.0,36.0,1.0,4.14285714285714,1.0,0.0,1.33333333333333,1.0,273.0,0.905982905982906,0.0,1.0,0.5177007752913245,0.4822992247086755
1961,0,2.0,0.0,1.0,0.0,0.0,6.0,92.0,1.0,0.0,4.0,6.0,1.53,1.0,78.0,2.0,0.0,4.0,1.0,3.125,173.0,0.0,0.7,0.0,187.0,0.976878612716763,0.0,1.0,0.5246337661660254,0.4753662338339746
27,0,6.0,5.0,4.0,0.0,0.0,1.0,129.0,1.0,1.0,38.0,28.0,0.18,0.0,94.0,1.0,1.0,7.0,2.0,8.5,0.0,1.0,1.30952380952381,0.0,10.0,1.0,0.0,0.0,0.5618185825071769,0.4381814174928232
34,0,102.0,0.0,1.0,112.0,70.0,1.0,3028.0,1.0,30.0,8.0,1.0,24.05,34.0,26.0,1.0,12.0,13.0,2.0,4.07441860465116,93.0,0.0,0.493087557603687,3.0,11.0,0.579288025889968,3.0,4.0,0.590988820050913,0.409011179949087
35,0,3.0,0.0,1.0,3.0,16.0,20.0,285.0,1.0,18.0,0.0,14.0,0.63,3.0,72.0,1.0,0.0,5.0,1.0,6.47058823529412,0.0,1.0,4.2,0.0,172.0,0.506602641056423,0.0,1.0,0.7088978930764258,0.2911021069235742
41,0,0.0,0.0,1.0,0.0,5.0,2.0,31.0,1.0,0.0,0.0,5.0,9.99,2.0,0.0,1.0,0.0,4.0,1.0,4.6,187.0,5.0,2.42857142857143,0.0,1.0,0.43010752688172,0.0,2.0,0.5029664799442978,0.4970335200557022
48,0,0.0,8.0,1.0,9.0,2.0,20.0,139.0,1.0,18.0,7.0,9.0,0.76,0.0,94.0,1.0,2.0,8.0,2.0,6.25,0.0,0.0,4.2,0.0,186.0,0.462765957446808,0.0,1.0,0.5451916741607921,0.45480832583920794
