test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
10.0,0.0,0.0,2.0,1.0,37.0,0.0,12.0,631.0,1.0,0.0,1.0,31.0,4.64,0.0,100.0,1.0,1.0,10.0,1.0,1.9,0.0,0.0,0.0,0.0,58.0,0.9,0.0,2.0,0.7793987763626838,0.2206012236373161
1955.0,0.0,2.0,0.0,1.0,1.0,1.0,8.0,155.0,1.0,0.0,4.0,11.0,1.08,0.0,76.0,1.0,0.0,10.0,2.0,2.7,0.0,0.0,1.3,0.0,377.0,1.0,0.0,0.0,0.835743939771679,0.164256060228321
12.0,0.0,0.0,2.0,3.0,0.0,0.0,7.0,58.0,1.0,0.0,7.0,3.0,0.22,6.0,37.0,1.0,0.0,7.0,2.0,13.8,1.0,1.0,3.9,0.0,4.0,1.0,0.0,3.0,0.6185519423258252,0.3814480576741748
16.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,113.0,1.0,0.0,5.0,13.0,1.33,0.0,81.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.4,0.0,227.0,1.0,0.0,0.0,0.9604343717633624,0.0395656282366376
1956.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,95.0,1.0,1.0,1.0,12.0,1.16,0.0,61.0,1.0,0.0,16.0,2.0,1.3,0.0,0.0,0.2,0.0,219.0,1.0,0.0,1.0,0.9246123039051344,0.0753876960948656
1957.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,42.0,1.0,0.0,3.0,6.0,0.36,1.0,77.0,1.0,0.0,3.0,1.0,3.9,2.0,1.0,1.9,1.0,181.0,0.9,0.0,1.0,0.5243289937212111,0.4756710062787889
1958.0,0.0,4.0,0.0,2.0,0.0,2.0,6.0,136.0,1.0,2.0,5.0,12.0,0.75,2.0,75.0,2.0,0.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,842.0,0.9,0.0,2.0,0.8420018319381446,0.1579981680618554
19.0,0.0,1.0,1.0,1.0,3.0,20.0,0.0,55.0,1.0,1.0,23.0,82.0,0.13,0.0,98.0,1.0,2.0,4.0,2.0,0.3,0.0,1.0,0.1,0.0,6.0,1.0,0.0,1.0,0.9620781713437104,0.0379218286562894
23.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,178.0,1.0,0.0,5.0,7.0,2.62,0.0,70.0,1.0,0.0,10.0,1.0,2.8,1.0,2.0,0.3,0.0,281.0,1.0,0.0,1.0,0.9370883354442624,0.0629116645557374
1959.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,95.0,1.0,1.0,1.0,12.0,1.16,0.0,61.0,1.0,0.0,16.0,2.0,1.3,0.0,0.0,0.2,0.0,219.0,1.0,0.0,1.0,0.9246123039051344,0.0753876960948656
1960.0,0.0,3.0,0.0,1.0,2.0,0.0,5.0,98.0,1.0,0.0,7.0,9.0,0.75,0.0,70.0,2.0,0.0,1.0,1.0,3.8,0.0,0.0,0.8,0.0,249.0,1.0,0.0,0.0,0.8902848561222793,0.1097151438777207
1961.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,81.0,1.0,0.0,4.0,8.0,1.19,0.0,77.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.4,0.0,169.0,1.0,0.0,0.0,0.921896106545658,0.0781038934543419
27.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,123.0,1.0,1.0,7.0,38.0,0.29,0.0,88.0,1.0,1.0,12.0,2.0,5.2,0.0,1.0,0.9,0.0,18.0,0.8,0.0,5.0,0.8224377104673052,0.1775622895326948
30.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,205.0,1.0,4.0,2.0,11.0,0.83,3.0,91.0,1.0,4.0,16.0,5.0,4.1,0.0,0.0,1.1,0.0,146.0,0.7,0.0,1.0,0.8539152719647924,0.1460847280352076
33.0,0.0,4.0,0.0,1.0,4.0,7.0,4.0,206.0,1.0,0.0,10.0,22.0,0.79,0.0,89.0,1.0,0.0,1.0,2.0,5.6,0.0,1.0,0.5,0.0,6.0,1.0,0.0,1.0,0.9943082778451904,0.0056917221548095
34.0,0.0,2.0,0.0,1.0,9.0,0.0,7.0,522.0,1.0,0.0,15.0,60.0,0.85,0.0,94.0,2.0,0.0,30.0,3.0,10.1,0.0,1.0,0.7,0.0,6.0,1.0,0.0,2.0,0.9484699164937136,0.0515300835062864
35.0,0.0,7.0,38.0,1.0,5.0,0.0,2.0,335.0,1.0,22.0,23.0,0.0,0.36,1.0,88.0,1.0,1.0,17.0,1.0,11.6,2.0,1.0,0.8,0.0,107.0,0.9,0.0,3.0,0.7468705436863883,0.2531294563136116
41.0,0.0,2.0,0.0,1.0,0.0,6.0,2.0,32.0,1.0,0.0,0.0,4.0,0.48,1.0,0.0,1.0,0.0,8.0,1.0,5.0,3.0,3.0,0.4,0.0,6.0,0.9,0.0,2.0,0.9800800414871088,0.0199199585128913
48.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,126.0,1.0,2.0,4.0,18.0,0.33,0.0,76.0,2.0,0.0,7.0,2.0,5.9,0.0,1.0,1.2,0.0,182.0,0.4,0.0,1.0,0.7237383885082381,0.2762616114917618
