Antecedent,Antecedent Coverage %,Confidence,Lift
-0.14 < MAJOR_LINE <= 0.37 & -34.5 < Del_lines <= 1.5,0.20089,0.99778,1.24375
CountClassCoupled <= 0.9,0.18929,0.99292,1.2377
0.98 < MINOR_LINE <= 1.36 & -0.002 < OWN_COMMIT <= 0.156,0.11563,0.99228,1.2369
0.98 < MINOR_LINE <= 1.36 & -34.5 < Del_lines <= 1.5,0.17679,0.98485,1.22764
MAJOR_LINE <= -0.14,0.10268,0.98261,1.22484
0.85 < CountDeclInstanceMethod <= 4.7,0.26161,0.97952,1.221
0.98 < MINOR_LINE <= 1.36 & -0.485 < AvgLineComment <= 0.035,0.20893,0.97436,1.21456
-1.16 < CountDeclClassMethod <= 0.38 & -0.255 < CountDeclMethodProtected <= 0.025,0.35313,0.97092,1.21028
CountDeclMethodPrivate <= -0.31,0.09018,0.96535,1.20333
-0.31 < CountDeclMethodPrivate <= 0.26 & -0.02 < CountDeclMethodDefault <= 0.15,0.40536,0.96035,1.1971
