Antecedent,Antecedent Coverage %,Confidence,Lift
-2 < CountDeclClassMethod <= 0.5 & -1.12 < CountClassDerived <= 0.08,0.28661,1.0,1.27418
MaxNesting_Mean <= 0.005 & 0.32 < CountDeclClass <= 1.15,0.18036,0.99752,1.27102
-2 < CountDeclClassMethod <= 0.5 & 0.32 < CountDeclClass <= 1.15,0.35268,0.99494,1.26772
-33 < Del_lines <= 2 & -0.52 < CountDeclClassVariable <= 0.19,0.32679,0.99454,1.26721
-2 < CountDeclClassMethod <= 0.5 & -0.29 < CountDeclMethodProtected <= 0.02,0.36116,0.99382,1.2663
-33 < Del_lines <= 2 & 0.32 < CountDeclClass <= 1.15,0.32946,0.99322,1.26554
-0.88 < CountDeclMethodPrivate <= 0.27 & -0.206 < AvgLineBlank <= 0.012,0.33393,0.99064,1.26225
CountClassCoupled <= 0.95,0.19598,0.98633,1.25676
-2 < CountDeclClassMethod <= 0.5 & -0.05 < MINOR_COMMIT <= 0.01,0.45804,0.98441,1.25431
-2 < CountDeclClassMethod <= 0.5,0.46652,0.97608,1.24369
