Antecedent,Antecedent Coverage %,Confidence,Lift
MaxNesting_Mean <= 0.002 & -1.28 < CountDeclClassMethod <= 0.3,0.18884,0.99764,1.21385
MaxNesting_Mean <= 0.002 & 0.62 < CountDeclClass <= 1.14,0.19643,0.99318,1.20843
-18.6 < Del_lines <= 0 & -0.38 < CountDeclMethodPrivate <= 0.21,0.29777,0.9925,1.20761
-0.6 < CountDeclInstanceMethod <= 5 & -18.6 < Del_lines <= 0,0.22232,0.98996,1.20451
-0.004 < OWN_COMMIT <= 0.15 & 0.62 < CountDeclClass <= 1.14,0.23125,0.98649,1.20029
-0.6 < CountDeclInstanceMethod <= 5 & -1.28 < CountDeclClassMethod <= 0.3,0.24509,0.98543,1.199
-18.6 < Del_lines <= 0 & 0.62 < CountDeclClass <= 1.14,0.30089,0.98071,1.19326
-1.28 < CountDeclClassMethod <= 0.3 & -0.26 < CountDeclMethodProtected <= 0.02,0.3558,0.97867,1.19078
CountDeclInstanceMethod <= -0.6,0.10938,0.97551,1.18693
-1.28 < CountDeclClassMethod <= 0.3 & 0.62 < CountDeclClass <= 1.14,0.36429,0.97426,1.18542
