Antecedent,Antecedent Coverage %,Confidence,Lift
-1.24 < CountDeclMethodPrivate <= 0.22 & -20.5 < Del_lines <= 3.5,0.38036,0.99413,1.20436
-1.7 < CountDeclClassMethod <= 0.3 & -20.5 < Del_lines <= 3.5,0.34196,0.99217,1.20198
1.05 < CountClassCoupled <= 4.6,0.20491,0.98475,1.19299
-0.16 < MAJOR_LINE <= 0.27,0.33616,0.98141,1.18894
CountClassCoupled <= 1.05,0.20536,0.98043,1.18776
MAJOR_LINE <= -0.16,0.09732,0.97706,1.18368
-1.24 < CountDeclMethodPrivate <= 0.22,0.50089,0.97594,1.18231
2.28 < MaxInheritanceTree <= 3.07 & 0.845 < CountClassBase <= 1.001,0.11116,0.97189,1.17741
-1.7 < CountDeclClassMethod <= 0.3,0.44643,0.971,1.17633
CountDeclMethodPrivate <= -1.24,0.05848,0.96947,1.17447
