Antecedent,Antecedent Coverage %,Confidence,Lift
1.34 < CountOutput_Mean <= 2.38 & -29 < Del_lines <= 43,0.17768,0.98995,1.17764
1.1 < CountClassCoupled <= 4.4,0.20982,0.98936,1.17694
PercentLackOfCohesion <= -0.4,0.10134,0.98678,1.17387
CountDeclClassVariable <= -0.87,0.05446,0.98361,1.17009
-1.06 < CountDeclClassMethod <= 0.38,0.48839,0.97806,1.16349
CountClassCoupled <= 1.1,0.20938,0.97655,1.16169
0.94 < MINOR_LINE <= 1.205 & -29 < Del_lines <= 43,0.30089,0.97478,1.15959
-0.18 < MAJOR_LINE <= 0.155 & -29 < Del_lines <= 43,0.34554,0.97416,1.15885
0.615 < CountDeclClass <= 1.075 & -29 < Del_lines <= 43,0.5125,0.97387,1.1585
-0.87 < CountDeclClassVariable <= 0.07 & -29 < Del_lines <= 43,0.51563,0.97056,1.15457
