Antecedent,Antecedent Coverage %,Confidence,Lift
0 < CountDeclInstanceMethod <= 4.2 & -0.86 < CountDeclClassMethod <= 0.16,0.20938,1.0,1.15822
-0.09 < MAJOR_LINE <= 0.24 & -0.86 < CountDeclClassMethod <= 0.16,0.23839,0.99625,1.15388
-0.09 < MAJOR_LINE <= 0.24 & 0.98 < CountDeclClass <= 1.3,0.29152,0.98622,1.14226
CountClassCoupled <= 1.2,0.21161,0.98101,1.13623
-0.23 < CountDeclMethodPrivate <= 0.17 & 0.98 < CountDeclClass <= 1.3,0.47411,0.97928,1.13423
-11.6 < Del_lines <= 1.4,0.54241,0.97366,1.12772
-0.019 < OWN_COMMIT <= 0.047,0.36696,0.97324,1.12722
RatioCommentToCode > 1.405,0.19598,0.97039,1.12392
1.2 < CountClassCoupled <= 4.6,0.20982,0.97021,1.12372
0 < PercentLackOfCohesion <= 14.8,0.08259,0.96757,1.12066
