"Rule ID","Antecedent","Consequent","Antecedent Coverage %","Antecedent Coverage","Support %","Support","Confidence","Leverage","Lift","p-value","Consequent Coverage %","Consequent Coverage"
"b'000000'","b'MAJOR_LINE <= -0.195'","b'target = 0'",0.10089,226,0.10089,226,1,0.00761,1.0816,7.37704e-09,0.92455,2071
"b'000001'","b'CountClassCoupled <= 0.1'","b'target = 0'",0.17232,386,0.17098,383,0.99223,0.01166,1.0732,3.30555e-11,0.92455,2071
"b'000002'","b'RatioCommentToCode > 2.055'","b'target = 0'",0.19911,446,0.19688,441,0.98879,0.01279,1.06948,1.74457e-11,0.92455,2071
"b'000003'","b'-0.031 < OWN_COMMIT <= 0.0145'","b'target = 0'",0.44821,1004,0.44196,990,0.98606,0.02757,1.06652,3.57771e-27,0.92455,2071
"b'000004'","b'CountClassDerived > 2.99'","b'target = 0'",0.12679,284,0.125,280,0.98592,0.00778,1.06637,1.01146e-06,0.92455,2071
"b'000005'","b'-0.195 < MAJOR_LINE <= 0.22'","b'target = 0'",0.38839,870,0.38259,857,0.98506,0.0235,1.06544,1.46198e-21,0.92455,2071
"b'000006'","b'3.5 < PercentLackOfCohesion <= 30.5'","b'target = 0'",0.16652,373,0.16339,366,0.98123,0.00944,1.0613,2.19248e-07,0.92455,2071
"b'000007'","b'CountClassBase <= 0.888'","b'target = 0'",0.16652,373,0.16339,366,0.98123,0.00944,1.0613,2.19248e-07,0.92455,2071
"b'000008'","b'MaxNesting_Mean <= 0.035'","b'target = 0'",0.25536,572,0.25045,561,0.98077,0.01436,1.0608,3.47401e-11,0.92455,2071
"b'000009'","b'MINOR_LINE <= 1.01'","b'target = 0'",0.27813,623,0.27277,611,0.98074,0.01563,1.06077,2.83324e-12,0.92455,2071
