test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
32,0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.6,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.5009012,0.49909875
476,0,6.0,0.0,1.0,302.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,0.2,0.0,1.0,1.0,0.88173634,0.118263684
1188,0,36.0,0.0,1.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,0.19,0.0,92.0,5.0,0.0,25.0,2.0,6.448,0.0,4.064,1.0,1.0,0.643410852713178,0.0,0.1,3.0,4.0,8.0,0.54190487,0.45809513
1188,1,42.0,17.0,2.0,11.0,56.0,0.0,155.0,5.0,0.0,7.0,0.09,0.0,100.0,3.0,0.0,33.0,3.0,65.9,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,0.1,0.0,3.0,11.0,0.85437953,0.14562048
1188,2,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,6.8,0.0,88.0,5.0,0.0,18.0,1.0,4.36111111111111,0.0,5.76388888888889,1.0,1.0,0.810810810810811,0.0,0.555555555555556,0.0,6.0,2.0,0.54705757,0.45294243
1349,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,93.0,3.0,2.0,93.0,2.0,4.12121212121212,0.0,0.6,1.0,1.0,0.5,0.0,1.0,0.0,3.0,7.0,0.5316826,0.4683174
578,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,93.0,3.0,2.0,14.0,2.0,4.12121212121212,0.0,4.09090909090909,1.0,1.0,0.5,0.0,0.3,0.0,3.0,7.0,0.67213005,0.32786995
633,0,21.0,0.0,1.0,9.0,28.0,0.0,31.0,11.0,0.0,0.0,3.4,0.0,95.0,1.0,4.0,18.0,2.0,4.44736842105263,1.0,3.52631578947368,1.0,1.0,0.901960784313726,0.0,1.0,0.0,1.0,0.0,0.844862,0.15513803
633,1,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,13.4,0.0,89.0,3.0,0.0,19.0,2.0,6.60416666666667,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,0.75,0.0,6.0,0.0,0.6475879,0.3524121
633,2,12.0,0.0,2.0,6.0,28.0,0.0,34.0,3.0,0.0,11.0,0.06,0.0,100.0,2.0,0.0,209.0,1.0,3.60416666666667,0.0,3.02083333333333,1.0,0.0,0.730769230769231,0.0,0.5,0.0,1.0,3.0,0.6230869,0.37691307
633,3,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,13.5,0.0,100.0,3.0,0.0,16.0,2.0,2.67391304347826,0.0,4.89130434782609,1.0,1.0,0.459016393442623,0.0,0.25,0.0,4.0,6.0,0.62300754,0.37699243
658,0,29.0,38.0,1.0,14.0,21.0,0.0,157.0,22.0,2.0,45.0,0.1,0.0,98.0,4.0,4.0,47.0,0.0,3.13142857142857,0.0,5.17142857142857,0.0,0.0,0.722222222222222,0.0,0.0,0.0,5.0,5.0,0.7666557,0.23334432
658,1,29.0,4.0,2.0,13.0,30.0,4.0,161.0,15.0,0.0,54.0,0.16,0.0,100.0,2.0,5.0,18.0,2.0,4.15476190476191,0.0,4.5,0.0,0.0,1.13,0.0,0.2,0.0,3.0,5.0,0.9282369,0.071763076
658,2,7.0,0.0,1.0,5.0,9.0,1.0,192.0,9.0,6.0,17.0,0.18,0.0,96.0,4.0,3.0,31.0,5.0,6.71074380165289,0.0,4.41322314049587,1.0,1.0,0.778625954198473,0.0,0.2,3.0,3.0,7.0,0.88807434,0.11192564
678,0,15.0,0.0,1.0,2.0,230.0,0.0,71.0,2.0,0.0,1.0,3.2,0.0,100.0,2.0,0.0,73.0,1.0,5.59656652360515,0.0,13.7,1.0,1.0,0.48728813559322,0.0,0.607142857142857,0.0,2.0,6.0,0.54384863,0.45615137
678,1,8.0,0.0,1.0,1.0,116.0,1.0,174.0,8.0,0.0,0.0,0.15,1.0,100.0,4.0,5.0,60.0,2.0,3.71428571428571,15.0,6.49206349206349,1.0,1.0,0.651851851851852,0.0,0.342857142857143,0.0,3.0,11.0,0.5405673,0.45943275
678,2,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,3.6,1.0,16.0,1.0,0.0,28.0,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,0.0,0.8,0.0,5.0,1.0,0.77517235,0.22482766
748,0,25.0,55.0,1.0,3.0,12.0,0.0,575.0,8.0,0.0,187.0,0.21,0.0,100.0,2.0,4.0,136.0,2.0,34.5,0.0,2.92356687898089,0.0,1.0,0.261954261954262,0.0,0.0,4.0,4.0,14.0,0.5425062,0.45749378
748,1,8.0,4.0,1.0,22.0,5.0,3.0,612.0,4.0,17.0,7.0,0.81,0.0,98.0,1.0,1.0,33.0,8.0,15.9015151515152,0.0,4.09848484848485,0.0,1.0,0.467153284671533,0.0,0.0,0.0,2.0,6.0,0.96248364,0.037516367
748,2,39.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,0.22,2.0,97.0,3.0,3.0,54.0,2.0,4.7292817679558,0.0,8.38674033149171,1.0,1.0,1.12299465240642,0.0,0.2,4.0,3.0,12.0,0.8455921,0.15440792
750,0,68.0,0.0,2.0,5.0,29.0,1.0,461.0,12.0,0.0,6.0,0.15,0.0,85.0,3.0,1.0,36.0,2.0,6.05956112852665,19.0,5.16300940438872,1.0,1.0,0.903614457831325,0.0,0.2,0.0,6.0,10.0,0.65759826,0.34240177
750,1,24.0,0.0,1.0,10.0,9.0,1.0,538.0,12.0,23.0,26.0,0.25,0.0,100.0,3.0,20.0,60.0,2.0,6.79061371841155,0.0,4.57039711191336,1.0,1.0,0.693103448275862,0.0,0.2,0.0,6.0,10.0,0.5403626,0.45963737
750,2,25.0,0.0,2.0,6.0,43.0,2.0,586.0,261.0,16.0,10.0,0.22,2.0,97.0,3.0,3.0,54.0,2.0,4.7292817679558,0.0,8.38674033149171,1.0,1.0,1.12299465240642,0.0,0.2,4.0,3.0,12.0,0.8324363,0.16756369
750,3,1.0,0.0,1.0,3.0,2.0,3.0,457.0,1.0,0.0,3.0,5.9,1.0,50.0,1.0,0.0,28.0,1.0,4.53061224489796,0.0,9.81632653061224,0.0,1.0,0.12,0.0,0.6,0.0,1.0,2.0,0.6366122,0.3633878
