test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
32,0,0.0,0.0,1.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.1,0.0,1.0,2.4,0.0,0.664705882352941,0.0,3.0,2.0,0.56981075,0.43018925
32,1,0.0,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,94.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.664705882352941,0.0,3.0,2.0,0.90247494,0.09752505
32,2,0.0,0.0,1.0,0.0,18.0,0.0,4.0,1.0,12.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.6,0.0,3.0,2.0,0.7053938,0.2946062
32,3,0.0,0.0,1.0,2304.0,18.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.664705882352941,0.0,3.0,2.0,0.56230575,0.43769425
32,4,0.0,0.0,1.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,25.8,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.664705882352941,0.0,3.0,2.0,0.9113635,0.0886365
32,5,0.0,0.0,1.0,0.0,124.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.4,0.0,3.0,2.0,0.71358514,0.28641486
32,6,0.0,0.0,1.0,0.0,18.0,0.0,423.0,1.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,2.0,0.664705882352941,0.0,3.0,2.0,0.6496099,0.35039005
32,7,0.0,0.0,1.0,0.0,18.0,0.0,4.0,219.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.664705882352941,0.0,3.0,2.0,0.59238315,0.40761685
32,8,0.0,0.0,1.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.565217391304348,0.0,1.0,0.0,0.0,0.664705882352941,0.0,3.0,2.0,0.6814128,0.31858718
32,9,0.0,0.0,1.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.9,0.0,1.0,0.0,0.0,0.664705882352941,1.0,3.0,2.0,0.7352333,0.2647667
476,0,6.0,0.0,1.0,0.0,0.0,8.0,122.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,1.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.6577545,0.34224552
476,1,6.0,0.0,1.0,0.0,0.0,8.0,77.0,1.0,0.0,5.0,2.15,0.0,83.0,1.0,1.0,41.0,2.0,9.36283185840708,0.0,2.99115044247788,1.0,689.0,0.216,0.0,0.504424778761062,0.0,1.0,4.0,0.6978063,0.3021937
