test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
852,0,4.0,6.0,1.0,34.0,9.0,0.0,143.0,1.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,2.6,0.0,152.0,1.0,0.0,1.0,0.0,0.56,0.44
852,1,4.0,6.0,1.0,34.0,3.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,6.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.51,0.49
852,2,4.0,6.0,1.0,34.0,9.0,0.0,143.0,1.0,0.0,8.0,0.23,0.0,82.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.57,0.43
852,3,4.0,6.0,1.0,34.0,9.0,0.0,143.0,1.0,0.0,8.0,5.7,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.54,0.46
852,4,4.0,6.0,1.0,34.0,9.0,0.0,143.0,9.0,0.0,8.0,0.23,0.0,55.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.54,0.46
233,0,1.0,0.0,1.0,3.0,29.0,19.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,1.0,0.857142857142857,0.0,142.0,1.0,0.0,1.0,4.0,0.55,0.45
233,1,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,1.0,0.857142857142857,0.0,142.0,1.0,0.0,3.0,0.0,0.51,0.49
233,2,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.9,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,1.0,0.2,0.0,142.0,1.0,0.0,3.0,4.0,0.52,0.48
233,3,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,7.2,1.0,1.0,1.0,0.857142857142857,0.0,142.0,1.0,0.0,3.0,4.0,0.55,0.45
233,4,12.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,1.0,0.857142857142857,0.0,142.0,1.0,0.0,1.0,4.0,0.52,0.48
233,5,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,3.325,1.0,1.0,7.0,0.857142857142857,0.0,142.0,1.0,0.0,1.0,4.0,0.56,0.44
233,6,1.0,0.0,1.0,3.0,29.0,0.0,50.0,8.0,1.0,6.0,0.13,0.0,93.0,2.0,0.0,16.0,2.0,35.9,1.0,1.0,1.0,0.857142857142857,0.0,142.0,1.0,0.0,3.0,4.0,0.54,0.46
235,0,26.0,1.0,1.0,1.0,3.0,0.0,40.0,2.0,6.0,1.0,0.07,0.0,96.0,4.0,3.0,17.0,2.0,6.4,0.0,1.0,1.0,0.839285714285714,0.0,48.0,0.666666666666667,0.0,3.0,4.0,0.51,0.49
