test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,1.0,1.0,0.9706015279297973,0.029398472070202724
59,1,3.0,0.0,1.0,0.0,45.0,8.0,2.0,397.0,1.0,0.0,0.0,43.0,0.0,1.0,0.0,21.0,1.0,0.0,4.6,1.0,1.0,0.0,0.7,3.0,5.0,0.8584328242215797,0.14156717577842026
106,0,2.0,0.0,3.0,0.0,13.0,11.0,4.0,183.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,18.0,1.0,0.0,5.9,1.0,1.0,0.0,0.8,1.0,3.0,0.5433624971247815,0.4566375028752185
106,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,166.0,1.0,13.0,0.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,9.5,2.0,1.0,0.0,1.0,1.0,1.0,0.9846024487834345,0.015397551216565504
106,2,4.0,2.0,1.0,0.0,1.0,5.0,2.0,180.0,1.0,0.0,6.0,13.0,0.0,1.0,0.0,8.0,1.0,1.0,2.8,1.0,1.0,0.0,0.0,4.0,3.0,0.9559563479181777,0.044043652081822274
117,0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,137.0,1.0,9.0,3.0,11.0,1.0,1.0,0.0,22.0,1.0,2.0,8.2,2.0,1.0,0.0,0.0,3.0,7.0,0.9518767127456238,0.048123287254376146
160,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,9.0,40.0,74.0,0.0,3.0,1.0,34.0,6.0,1.0,1.6,1.0,1.0,0.0,1.0,4.0,4.0,0.9738483771654146,0.0261516228345854
160,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,75.0,1.0,9.0,40.0,74.0,0.0,3.0,1.0,34.0,6.0,1.0,1.6,1.0,1.0,0.0,1.0,4.0,4.0,0.9738483771654146,0.0261516228345854
160,2,2.0,0.0,1.0,1.0,0.0,2.0,1.0,145.0,1.0,1.0,22.0,49.0,0.0,3.0,0.0,18.0,1.0,0.0,1.9,1.0,1.0,0.0,1.0,1.0,1.0,0.8713740691917242,0.12862593080827583
160,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,0.0,11.0,44.0,0.0,4.0,0.0,9.0,2.0,0.0,1.8,1.0,1.0,0.0,1.0,3.0,7.0,0.793180155238618,0.206819844761382
