test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
59,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,1.0,1.0,0.9706015279297973,0.029398472070202724
59,1,0.0,0.0,1.0,0.0,0.0,6.0,1.0,505.0,1.0,2.0,3.0,75.0,0.0,1.0,1.0,28.0,1.0,0.0,3.3,0.0,1.0,0.0,1.0,2.0,1.0,0.9906536929610121,0.0093463070389879
59,2,0.0,0.0,1.0,0.0,0.0,4.0,1.0,208.0,1.0,2.0,18.0,44.0,0.0,3.0,0.0,17.0,2.0,0.0,1.8,1.0,1.0,0.0,0.5,2.0,2.0,0.7195799172490742,0.28042008275092584
59,3,1.0,0.0,1.0,0.0,0.0,2.0,1.0,248.0,2.0,0.0,4.0,75.0,0.0,3.0,0.0,32.0,1.0,0.0,3.4,1.0,0.0,0.0,1.0,4.0,6.0,0.9162326090834086,0.0837673909165914
59,4,0.0,0.0,1.0,0.0,1.0,6.0,1.0,433.0,1.0,2.0,1.0,65.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.7,3.0,2.0,0.9451368256699436,0.05486317433005639
59,5,1.0,1.0,1.0,0.0,81.0,1.0,1.0,370.0,75.0,0.0,3.0,226.0,0.0,3.0,2.0,11.0,2.0,0.0,2.1,1.0,1.0,0.0,0.4,3.0,8.0,0.9701751544474048,0.029824845552595274
59,6,1.0,1.0,1.0,0.0,85.0,1.0,1.0,393.0,79.0,0.0,4.0,238.0,0.0,3.0,2.0,11.0,2.0,0.0,2.1,1.0,1.0,0.0,0.8,3.0,8.0,0.7633554850403131,0.23664451495968683
59,7,17.0,2.0,1.0,0.0,4.0,1.0,2.0,382.0,1.0,34.0,69.0,158.0,0.0,2.0,7.0,114.0,3.0,0.0,4.0,0.0,1.0,0.0,0.9,2.0,12.0,0.9033051944211333,0.09669480557886666
59,8,1.0,3.0,1.0,1.0,0.0,12.0,2.0,284.0,2.0,0.0,4.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.7,0.0,1.0,0.0,1.0,2.0,1.0,0.9739527682348904,0.0260472317651096
59,9,3.0,0.0,2.0,3.0,71.0,5.0,3.0,509.0,5.0,0.0,5.0,82.0,0.0,2.0,0.0,12.0,2.0,0.0,3.4,0.0,1.0,0.0,0.5,4.0,8.0,0.6848013417226858,0.3151986582773142
59,10,1.0,0.0,1.0,0.0,0.0,2.0,1.0,203.0,2.0,0.0,4.0,60.0,0.0,3.0,0.0,29.0,1.0,0.0,3.2,1.0,0.0,0.0,0.4,5.0,5.0,0.9036426721273277,0.09635732787267226
59,11,0.0,0.0,1.0,3.0,2.0,2.0,1.0,264.0,1.0,2.0,18.0,66.0,0.0,1.0,0.0,4.0,3.0,0.0,1.6,1.0,1.0,0.0,0.0,3.0,4.0,0.9798942296790226,0.020105770320977403
59,12,0.0,0.0,1.0,0.0,0.0,4.0,1.0,242.0,1.0,2.0,2.0,43.0,0.0,1.0,1.0,19.0,2.0,0.0,2.4,1.0,1.0,0.0,1.0,5.0,3.0,0.9922781407967445,0.007721859203255538
59,13,4.0,1.0,1.0,11.0,2.0,4.0,1.0,329.0,11.0,24.0,13.0,36.0,1.0,2.0,7.0,5.0,2.0,0.0,3.6,1.0,1.0,0.0,0.3,2.0,2.0,0.9877922730888739,0.012207726911126196
59,14,16.0,2.0,1.0,0.0,4.0,1.0,2.0,371.0,1.0,33.0,66.0,153.0,0.0,2.0,6.0,110.0,3.0,0.0,3.9,0.0,1.0,0.0,0.7,2.0,12.0,0.7311690752160288,0.2688309247839712
59,15,1.0,0.0,1.0,0.0,0.0,3.0,2.0,251.0,1.0,1.0,17.0,71.0,0.0,3.0,0.0,27.0,1.0,0.0,2.8,1.0,1.0,0.0,0.5,2.0,10.0,0.9032136557611461,0.09678634423885395
59,16,1.0,14.0,2.0,1.0,0.0,11.0,3.0,263.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.9,0.0,1.0,0.0,0.5,2.0,2.0,0.9858403268002095,0.01415967319979045
59,17,0.0,0.0,1.0,3.0,2.0,2.0,1.0,254.0,1.0,2.0,17.0,63.0,0.0,1.0,0.0,4.0,3.0,0.0,1.6,1.0,1.0,0.0,0.0,3.0,4.0,0.9798942296790226,0.020105770320977403
59,18,2.0,0.0,1.0,1.0,0.0,2.0,1.0,145.0,1.0,1.0,22.0,49.0,0.0,3.0,0.0,18.0,1.0,0.0,1.9,1.0,1.0,0.0,1.0,1.0,1.0,0.8713740691917242,0.12862593080827583
59,19,0.0,0.0,1.0,4.0,0.0,2.0,2.0,264.0,1.0,0.0,3.0,87.0,0.0,1.0,1.0,10.0,1.0,0.0,2.9,1.0,1.0,0.0,1.0,4.0,5.0,0.9507048193710806,0.049295180628919306
59,20,0.0,0.0,1.0,0.0,1.0,6.0,1.0,526.0,1.0,2.0,1.0,75.0,0.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,4.0,1.0,0.9769659926838697,0.02303400731613025
59,21,0.0,38.0,1.0,0.0,0.0,6.0,1.0,306.0,1.0,0.0,99.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.7,0.0,1.0,0.0,1.0,3.0,6.0,0.9373296572853003,0.06267034271469972
59,22,2.0,0.0,1.0,1.0,0.0,2.0,1.0,139.0,1.0,1.0,21.0,47.0,0.0,3.0,0.0,18.0,1.0,0.0,1.9,1.0,1.0,0.0,1.0,1.0,0.0,0.8880755300880049,0.11192446991199509
59,23,0.0,38.0,1.0,0.0,0.0,6.0,1.0,306.0,1.0,0.0,105.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.7,0.0,1.0,0.0,0.6,3.0,6.0,0.9644365214127768,0.03556347858722316
